"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918E","F09F92A9","F09FA4A1","F09F94A5","F09F98A2","F09F98B1","F09FA4AF"
51850,419,29,0,23,0,0,0,0,0,0,0,0
58505,419,0,0,31,0,0,0,0,0,0,0,0
60362,419,0,0,51,0,0,0,0,0,0,0,0
61700,419,0,0,28,6,0,0,0,0,0,0,0
64791,419,0,0,147,0,0,0,0,0,0,0,0
55753,418,0,0,158,0,1,0,0,0,0,0,0
56541,418,0,0,41,0,0,0,0,1,0,0,0
56866,418,0,0,31,0,0,0,0,0,0,0,0
57581,418,0,0,57,0,0,0,0,7,0,0,0
62488,418,0,0,0,0,0,0,0,8,0,0,0
64435,418,0,0,46,0,0,0,5,0,0,0,0
51954,417,5,0,35,0,0,0,0,0,0,0,0
54904,417,1,0,22,0,0,0,0,0,0,0,0
58837,417,40,0,15,0,0,0,0,0,0,0,0
59710,417,38,0,21,0,0,0,0,0,0,0,0
62058,417,1,0,31,0,0,0,0,0,0,0,0
63365,417,0,0,28,0,0,0,0,0,0,0,0
57710,416,56,0,34,0,0,0,0,0,0,0,0
60401,416,10,0,36,0,0,0,0,0,0,0,0
60651,416,0,0,48,4,0,0,0,0,0,0,0
61089,416,6,0,0,0,0,0,0,0,0,0,0
61718,416,0,0,68,0,0,0,0,2,0,0,0
62476,416,0,0,2,0,0,0,0,31,0,0,0
64043,416,0,0,23,0,0,0,0,0,0,0,0
52086,415,49,0,10,0,0,0,0,0,0,0,0
61613,415,4,0,5,0,0,0,0,0,0,0,0
61940,415,43,0,11,0,0,0,0,0,0,0,0
62674,415,0,0,33,0,0,0,0,3,0,0,0
51551,414,10,0,0,0,0,0,0,1,0,0,0
55969,414,0,0,34,0,0,0,0,0,0,0,0
60086,414,6,0,2,0,0,0,0,0,0,0,0
60090,414,8,0,35,0,0,0,0,0,0,0,0
60847,414,0,0,0,22,0,0,0,12,0,0,0
61308,414,9,0,23,0,0,0,0,0,0,0,0
61760,414,0,0,56,0,0,0,0,5,0,0,0
61781,414,0,0,39,0,0,0,0,3,0,0,0
53079,413,0,0,109,0,0,0,0,0,0,0,0
53413,413,0,0,36,0,0,0,0,3,0,0,0
56659,413,0,0,68,0,0,0,0,7,0,0,0
60258,413,3,0,40,0,0,0,0,0,0,0,0
60921,413,0,0,15,7,0,0,0,0,0,0,0
62549,413,2,0,34,0,0,0,0,0,0,0,0
62664,413,0,0,32,0,0,0,0,4,0,0,0
56721,412,22,0,41,0,0,0,0,0,0,0,0
60520,412,0,0,16,0,0,0,0,0,0,20,0
61112,412,0,0,34,0,0,0,0,3,0,0,0
61690,412,0,0,26,0,0,0,0,9,0,0,0
52487,411,0,0,63,0,0,0,0,4,0,0,0
52963,411,54,0,10,0,0,0,0,0,0,0,0
54495,411,0,0,58,0,0,0,0,0,1,0,0
56441,411,0,0,65,0,1,0,0,0,0,0,0
57100,411,10,0,62,0,0,0,0,0,0,0,0
59733,411,2,0,37,0,0,0,0,0,0,0,0
61333,411,14,0,0,0,0,0,0,15,0,0,0
63926,411,0,0,32,0,0,0,0,0,0,3,0
64779,411,0,0,69,0,0,0,0,0,0,0,0
51784,410,3,0,69,0,0,0,0,0,0,0,0
52162,410,0,0,46,0,0,0,0,0,0,3,0
52329,410,0,0,0,0,0,0,0,17,12,0,0
52839,410,0,0,143,0,0,0,0,0,0,0,0
53733,410,7,0,21,0,0,0,0,0,0,0,0
57150,410,3,0,17,0,0,0,0,0,0,0,0
61686,410,0,0,42,0,0,0,0,3,0,0,0
62325,410,49,0,8,0,0,0,0,0,0,0,0
63155,410,34,0,8,0,0,0,0,0,0,0,0
64728,410,0,0,14,0,0,0,58,0,0,0,0
53750,409,5,0,40,0,0,0,0,0,0,0,0
56381,409,0,0,61,0,0,0,0,3,0,0,0
56444,409,163,0,0,0,0,0,0,0,0,0,0
59436,409,32,0,19,0,0,0,0,0,0,0,0
60492,409,8,0,50,0,0,0,0,0,0,0,0
61725,409,0,0,37,0,0,0,0,0,0,0,0
62607,409,0,0,42,0,0,0,0,0,0,0,0
63543,409,0,0,62,0,0,0,0,7,0,0,0
56074,408,0,0,6,20,0,0,0,0,0,0,0
57679,408,17,0,45,0,0,0,0,0,0,0,0
57963,408,0,0,43,0,1,0,0,0,0,0,0
59875,408,9,0,61,0,0,0,0,0,0,0,0
60569,408,0,0,7,0,0,0,0,9,0,0,0
60965,408,4,0,61,0,0,0,0,0,0,0,0
60989,408,30,0,19,0,0,0,0,0,0,0,0
63038,408,12,0,24,0,0,0,0,0,0,0,0
63604,408,0,0,36,0,0,0,0,0,0,0,0
65143,408,0,0,41,0,0,0,0,4,0,0,0
54830,407,0,0,0,23,0,0,0,11,0,0,0
58875,407,0,0,52,0,0,0,0,2,0,0,0
60838,407,5,0,48,0,0,0,0,0,0,0,0
61224,407,0,0,31,0,0,0,0,3,0,0,0
62140,407,12,0,41,0,0,0,0,0,0,0,0
62984,407,9,0,0,0,0,0,0,20,0,0,0
64400,407,0,0,77,0,0,0,0,3,0,0,0
64553,407,0,0,0,0,0,0,0,10,0,0,5
53494,406,0,0,36,0,0,0,0,0,0,0,0
54517,406,5,0,63,0,0,0,0,0,0,0,0
58023,406,9,0,45,0,0,0,0,0,0,0,0
59009,406,0,0,37,0,0,0,0,0,6,0,0
61759,406,7,0,17,0,0,0,0,0,0,0,0
53524,405,0,0,15,0,0,0,0,9,0,0,0
53582,405,0,0,74,0,0,0,0,0,0,0,0
55228,405,32,0,4,0,0,0,0,0,0,0,0
56652,405,1,0,31,0,0,0,0,0,0,0,0
57128,405,0,0,56,0,0,0,0,0,0,0,0
57411,405,0,0,59,0,0,0,0,2,0,0,0
57975,405,0,0,42,0,0,0,0,2,0,0,0
59758,405,17,0,39,0,0,0,0,0,0,0,0
60601,405,8,0,89,0,0,0,0,0,0,0,0
61323,405,0,0,4,0,0,0,0,10,0,0,0
61786,405,8,0,68,0,0,0,0,0,0,0,0
52875,404,0,0,31,0,0,0,0,0,0,0,0
53147,404,21,0,13,0,0,0,0,0,0,0,0
54729,404,1,0,68,0,0,0,0,0,0,0,0
61611,404,11,0,45,0,0,0,0,0,0,0,0
63697,404,0,0,39,0,0,0,0,2,0,0,0
63986,404,0,0,53,0,0,0,7,0,0,0,0
64020,404,0,0,50,0,0,0,5,0,0,0,0
51818,403,0,0,40,0,0,0,0,14,0,0,0
58648,403,40,0,118,0,0,0,0,0,0,0,0
59310,403,8,0,8,0,0,0,0,0,0,0,0
59662,403,0,0,52,0,0,0,0,1,0,0,0
59951,403,0,0,33,0,0,0,0,4,0,0,0
60320,403,0,0,19,0,0,0,0,4,0,0,0
60532,403,75,0,0,0,0,0,0,5,0,0,0
61135,403,14,0,0,0,0,0,0,0,0,0,0
61237,403,0,0,23,0,0,0,0,4,0,0,0
61498,403,5,0,79,0,0,0,0,0,0,0,0
63313,403,40,0,0,0,0,0,0,0,0,0,0
51509,402,66,0,14,0,0,0,0,0,0,0,0
51806,402,0,0,43,0,0,0,0,5,0,0,0
53062,402,0,0,35,1,0,0,0,0,0,0,0
53316,402,0,0,48,0,0,0,0,8,0,0,0
54948,402,26,0,0,13,0,0,0,0,0,0,0
60861,402,0,0,25,0,0,0,0,3,0,0,0
60898,402,0,0,11,0,0,0,0,0,0,0,0
61843,402,4,0,45,0,0,0,0,0,0,0,0
62103,402,0,0,0,97,0,0,0,0,23,0,0
52289,401,0,0,72,0,0,0,0,8,0,0,0
52651,401,0,0,101,0,0,0,0,0,0,0,0
54025,401,2,0,50,0,0,0,0,0,0,0,0
58061,401,0,0,56,0,0,0,0,0,0,0,0
59187,401,25,0,5,0,0,0,0,0,0,0,0
59274,401,0,0,48,0,0,0,0,5,0,0,0
52491,400,0,0,27,0,0,0,0,0,0,0,0
52502,400,25,0,67,0,0,0,0,0,0,0,0
60220,400,0,0,53,0,0,0,0,0,0,14,0
57129,399,0,0,37,0,0,0,0,0,0,0,0
60137,399,0,0,0,65,0,0,0,0,0,7,0
60931,399,0,0,21,0,0,0,0,2,0,0,0
62465,399,0,0,9,0,0,0,0,0,16,0,0
64007,399,0,0,0,18,0,0,1,0,0,0,0
64784,399,0,0,12,1,0,0,0,0,0,0,0
51884,398,7,0,31,0,0,0,0,0,0,0,0
52900,398,1,0,55,0,0,0,0,0,0,0,0
55360,398,0,0,39,0,0,0,0,0,0,0,0
56846,398,0,0,10,0,0,0,0,7,0,0,0
61448,398,0,0,0,6,0,0,0,13,0,0,0
61793,398,0,0,40,0,0,0,0,8,0,0,0
62001,398,0,0,22,0,0,0,0,9,0,0,0
53053,397,0,0,33,0,2,0,0,0,0,0,0
53384,397,0,0,28,0,0,0,0,0,25,0,0
54030,397,0,0,15,0,0,0,0,0,0,1,0
55162,397,12,0,21,0,0,0,0,0,0,0,0
61728,397,0,0,17,0,0,0,0,0,0,5,0
62059,397,16,0,41,0,0,0,0,0,0,0,0
62086,397,0,0,13,0,0,0,0,4,0,0,0
63684,397,0,0,75,0,0,0,0,0,0,0,0
63833,397,0,0,17,0,0,0,33,0,0,0,0
52596,396,64,0,4,0,0,0,0,0,0,0,0
55288,396,0,0,107,0,0,0,0,3,0,0,0
59215,396,71,0,8,0,0,0,0,0,0,0,0
60546,396,0,0,7,0,0,0,0,12,0,0,0
61607,396,69,0,19,0,0,0,0,0,0,0,0
62390,396,0,0,0,29,0,0,0,0,0,6,0
62437,396,0,0,24,0,0,0,0,4,0,0,0
63755,396,0,0,39,0,0,0,1,0,0,0,0
63906,396,0,0,10,0,0,0,10,0,0,0,0
64206,396,0,0,50,0,0,0,0,0,0,4,0
64711,396,0,0,35,0,0,0,0,0,0,0,0
51781,395,0,0,52,0,0,0,0,2,0,0,0
56238,395,0,0,29,0,0,0,0,1,0,0,0
56953,395,0,0,34,0,0,0,0,1,0,0,0
59708,395,0,0,11,0,0,0,0,4,0,0,0
60929,395,0,0,30,0,0,0,0,0,0,0,0
61588,395,0,0,34,0,0,0,0,8,0,0,0
64841,395,0,0,9,0,0,0,0,0,0,0,0
53491,394,51,0,18,0,0,0,0,0,0,0,0
54832,394,11,0,0,0,0,0,0,0,0,2,0
55105,394,0,0,63,0,0,0,0,0,3,0,0
55168,394,0,0,71,0,0,0,0,0,0,0,0
56477,394,0,0,61,0,0,0,0,5,0,0,0
61230,394,37,0,34,0,0,0,0,0,0,0,0
61381,394,0,0,7,0,0,0,0,0,0,0,0
61991,394,0,0,39,0,0,0,0,12,0,0,0
62499,394,0,0,38,4,0,0,0,0,0,0,0
62640,394,1,0,45,0,0,0,0,0,0,0,0
51465,393,10,0,13,0,0,0,0,0,0,0,0
51770,393,8,0,78,0,0,0,0,0,0,0,0
52494,393,0,0,47,0,0,0,0,1,0,0,0
53434,393,0,0,89,0,0,0,0,0,0,2,0
55068,393,7,0,25,0,0,0,0,0,0,0,0
56917,393,55,0,9,0,0,0,0,0,0,0,0
59911,393,0,0,47,0,0,0,0,0,0,0,0
61591,393,78,0,27,0,0,0,0,0,0,0,0
64548,393,0,0,50,0,0,0,0,0,0,0,0
52478,392,2,0,74,0,0,0,0,0,0,0,0
54520,392,0,0,4,0,0,0,0,0,0,10,0
55976,392,0,0,29,3,0,0,0,0,0,0,0
59993,392,12,0,33,0,0,0,0,0,0,0,0
61018,392,7,0,0,0,0,0,0,0,0,11,0
64786,392,0,0,57,0,0,0,0,0,0,0,0
52046,391,0,0,45,0,0,0,0,1,0,0,0
55230,391,0,0,41,0,0,0,0,2,0,0,0
55254,391,0,0,34,0,0,0,0,8,0,0,0
55674,391,0,0,74,0,0,0,0,2,0,0,0
57216,391,1,0,141,0,0,0,0,0,0,0,0
57916,391,0,0,36,0,0,0,0,4,0,0,0
57952,391,6,0,28,0,0,0,0,0,0,0,0
61847,391,0,0,41,0,0,0,0,12,0,0,0
62080,391,0,0,46,0,0,0,0,3,0,0,0
62721,391,0,0,29,0,0,0,0,0,0,6,0
63443,391,5,0,76,0,0,0,0,0,0,0,0
63713,391,0,0,56,0,0,0,3,0,0,0,0
51683,390,0,0,71,0,0,0,0,2,0,0,0
51748,390,0,0,171,0,0,0,0,2,0,0,0
53422,390,0,0,30,0,0,0,0,5,0,0,0
54939,390,0,0,82,0,0,0,0,0,6,0,0
56180,390,0,0,49,0,0,0,0,3,0,0,0
59667,390,0,0,22,4,0,0,0,0,0,0,0
60922,390,2,0,29,0,0,0,0,0,0,0,0
61413,390,53,0,13,0,0,0,0,0,0,0,0
63657,390,0,0,26,0,0,0,0,0,0,0,1
63971,390,0,0,47,0,0,0,0,1,0,0,0
64356,390,0,0,46,0,0,0,7,0,0,0,0
52228,389,0,0,89,0,3,0,0,0,0,0,0
55205,389,0,0,59,0,0,0,0,4,0,0,0
56802,389,5,0,32,0,0,0,0,0,0,0,0
58161,389,107,0,0,0,0,0,0,0,5,0,0
58920,389,12,0,53,0,0,0,0,0,0,0,0
60938,389,0,0,32,0,0,0,0,1,0,0,0
61146,389,3,0,8,0,0,0,0,0,0,0,0
62653,389,9,0,33,0,0,0,0,0,0,0,0
63862,389,0,0,28,0,0,5,0,0,0,0,0
64254,389,0,0,88,0,0,0,0,1,0,0,0
52352,388,0,0,25,0,0,0,0,5,0,0,0
53130,388,50,0,0,12,0,0,0,0,0,0,0
56945,388,6,0,43,0,0,0,0,0,0,0,0
58783,388,0,0,65,2,0,0,0,0,0,0,0
59305,388,0,0,6,0,0,0,0,3,0,0,0
60860,388,89,0,3,0,0,0,0,0,0,0,0
61471,388,0,0,15,0,0,0,0,0,2,0,0
63719,388,0,0,27,0,1,0,0,0,0,0,0
52095,387,0,0,26,0,0,0,0,4,0,0,0
54538,387,0,0,63,0,0,0,0,2,0,0,0
56009,387,0,0,3,0,0,0,0,3,0,0,0
57613,387,4,0,40,0,0,0,0,0,0,0,0
61093,387,2,0,24,0,0,0,0,0,0,0,0
61581,387,0,0,32,0,0,0,0,3,0,0,0
53094,386,5,0,65,0,0,0,0,0,0,0,0
55492,386,0,0,67,0,0,0,0,0,0,0,0
56668,386,2,0,76,0,0,0,0,0,0,0,0
60303,386,0,0,5,0,0,0,0,21,0,0,0
62779,386,47,0,8,0,0,0,0,0,0,0,0
64729,386,0,0,0,0,4,3,0,0,0,0,0
52555,385,0,0,36,0,1,0,0,0,0,0,0
52954,385,4,0,37,0,0,0,0,0,0,0,0
53823,385,0,0,97,0,0,0,0,1,0,0,0
58212,385,0,0,19,0,0,0,0,7,0,0,0
59156,385,20,0,9,0,0,0,0,0,0,0,0
59333,385,22,0,36,0,0,0,0,0,0,0,0
63302,385,0,0,56,0,1,0,0,0,0,0,0
63849,385,0,0,10,0,0,0,65,0,0,0,0
63932,385,0,0,63,0,0,0,2,0,0,0,0
63970,385,0,0,40,0,0,0,1,0,0,0,0
64717,385,0,0,28,0,0,0,1,0,0,0,0
65127,385,0,0,73,0,0,0,0,2,0,0,0
52616,384,8,0,45,0,0,0,0,0,0,0,0
53595,384,0,0,41,0,0,0,0,1,0,0,0
53845,384,0,0,23,0,0,0,0,0,0,0,0
56970,384,3,0,8,0,0,0,0,0,0,0,0
57472,384,8,0,38,0,0,0,0,0,0,0,0
61561,384,0,0,42,0,0,0,0,0,0,0,0
64785,384,0,0,48,0,0,0,0,2,0,0,0
52532,383,10,0,53,0,0,0,0,0,0,0,0
56237,383,0,0,31,0,0,0,0,3,0,0,0
56449,383,6,0,20,0,0,0,0,0,0,0,0
59950,383,3,0,30,0,0,0,0,0,0,0,0
64194,383,0,0,54,0,0,0,1,0,0,0,0
52511,382,140,0,37,0,0,0,0,0,0,0,0
53220,382,0,0,7,0,0,0,0,13,0,0,0
53558,382,0,0,48,0,0,0,0,3,0,0,0
53626,382,0,0,44,0,0,0,0,3,0,0,0
55181,382,18,0,43,0,0,0,0,0,0,0,0
62083,382,1,0,31,0,0,0,0,0,0,0,0
62320,382,0,0,29,0,0,0,0,6,0,0,0
63296,382,0,0,80,0,0,0,0,1,0,0,0
52488,381,3,0,29,0,0,0,0,0,0,0,0
54210,381,0,0,48,0,0,0,0,2,0,0,0
54386,381,19,0,20,0,0,0,0,0,0,0,0
56834,381,0,0,19,0,0,0,0,0,0,13,0
59038,381,20,0,12,0,0,0,0,0,0,0,0
61010,381,6,0,6,0,0,0,0,0,0,0,0
61419,381,0,0,0,0,4,0,0,17,0,0,0
61647,381,0,0,27,0,0,0,0,5,0,0,0
64213,381,0,0,47,0,0,0,0,5,0,0,0
52284,380,0,0,13,0,0,0,0,29,0,0,0
59407,380,25,0,0,9,0,0,0,0,0,0,0
60731,380,19,0,23,0,0,0,0,0,0,0,0
62590,380,3,0,43,0,0,0,0,0,0,0,0
62817,380,0,0,0,0,1,0,0,0,7,0,0
62909,380,17,0,0,4,0,0,0,0,0,0,0
64407,380,0,0,23,0,0,0,0,5,0,0,0
64558,380,0,0,36,0,0,0,0,1,0,0,0
51842,379,4,0,17,0,0,0,0,0,0,0,0
52291,379,0,0,74,0,0,0,0,1,0,0,0
53752,379,0,0,78,0,0,0,0,2,0,0,0
53984,379,1,0,56,0,0,0,0,0,0,0,0
56206,379,0,0,55,0,0,0,0,0,4,0,0
57633,379,1,0,13,0,0,0,0,0,0,0,0
60005,379,8,0,3,0,0,0,0,0,0,0,0
60327,379,27,0,18,0,0,0,0,0,0,0,0
60660,379,0,0,23,0,0,0,0,1,0,0,0
61227,379,0,0,0,2,0,0,0,0,0,4,0
61367,379,0,0,18,0,0,0,0,0,0,10,0
61479,379,0,0,0,32,0,0,0,3,0,0,0
62770,379,0,0,32,0,0,0,0,0,0,0,0
63377,379,2,0,26,0,0,0,0,0,0,0,0
64032,379,0,0,18,0,0,0,5,0,0,0,0
64241,379,0,0,38,3,0,0,0,0,0,0,0
53697,378,0,0,76,0,0,0,0,2,0,0,0
55896,378,0,0,36,0,0,0,0,5,0,0,0
58574,378,0,0,59,0,0,0,0,1,0,0,0
59519,378,0,0,10,0,0,0,0,5,0,0,0
60464,378,0,0,37,0,2,0,0,0,0,0,0
62517,378,2,0,89,0,0,0,0,0,0,0,0
62829,378,0,0,17,0,3,0,0,0,0,0,0
63005,378,0,0,29,6,0,0,0,0,0,0,0
63903,378,0,0,0,0,0,0,30,5,0,0,0
64179,378,0,0,27,0,0,0,0,0,0,0,0
53724,377,0,0,88,0,0,0,0,2,0,0,0
55545,377,0,0,46,0,0,0,0,3,0,0,0
57058,377,4,0,37,0,0,0,0,0,0,0,0
59206,377,0,0,35,0,0,0,0,4,0,0,0
59350,377,23,0,0,0,0,0,0,9,0,0,0
60880,377,0,0,0,0,3,0,0,8,0,0,0
62167,377,0,0,26,0,0,0,0,0,0,7,0
63272,377,0,0,20,0,0,0,0,6,0,0,0
63501,377,0,0,21,0,7,0,0,0,0,0,0
64002,377,0,0,20,0,0,0,82,0,0,0,0
51414,376,222,0,22,0,0,0,0,0,0,0,0
53127,376,7,0,49,0,0,0,0,0,0,0,0
57450,376,4,0,43,0,0,0,0,0,0,0,0
59134,376,0,0,40,0,0,0,0,0,0,0,0
60285,376,7,0,41,0,0,0,0,0,0,0,0
60904,376,0,0,0,48,0,0,0,0,0,11,0
63533,376,9,0,16,0,0,0,0,0,0,0,0
59159,375,0,0,65,0,0,0,0,3,0,0,0
61633,375,12,0,10,0,0,0,0,0,0,0,0
61901,375,0,0,39,0,0,0,0,6,0,0,0
64042,375,0,0,38,0,0,0,0,9,0,0,0
64258,375,0,0,32,0,0,0,0,0,0,0,0
64488,375,0,0,31,0,0,0,0,0,0,0,0
64525,375,0,0,69,0,0,0,3,0,0,0,0
51810,374,2,0,9,0,0,0,0,0,0,0,0
52796,374,0,0,93,0,2,0,0,0,0,0,0
53069,374,80,0,13,0,0,0,0,0,0,0,0
53163,374,4,0,21,0,0,0,0,0,0,0,0
55415,374,0,0,92,0,0,0,0,0,0,0,0
56708,374,6,0,12,0,0,0,0,0,0,0,0
57512,374,0,0,56,0,0,0,0,1,0,0,0
59276,374,6,0,18,0,0,0,0,0,0,0,0
59712,374,0,0,0,0,0,0,0,0,0,0,0
60928,374,0,0,31,0,0,0,0,3,0,0,0
61823,374,0,0,31,0,0,0,0,0,0,0,0
51897,373,17,0,42,0,0,0,0,0,0,0,0
52430,373,26,0,17,0,0,0,0,0,0,0,0
52977,373,0,0,4,0,0,0,0,4,0,0,0
53569,373,0,0,43,0,0,0,0,0,1,0,0
53680,373,0,0,105,0,0,0,0,0,1,0,0
61420,373,0,0,71,0,1,0,0,0,0,0,0
61672,373,9,0,13,0,0,0,0,0,0,0,0
63489,373,0,0,67,0,0,0,0,0,0,0,0
63779,373,0,0,18,0,0,0,0,0,0,0,26
64599,373,0,0,0,0,0,0,27,15,0,0,0
65268,373,0,0,27,0,0,0,7,0,0,0,0
54588,372,0,0,43,0,0,0,0,2,0,0,0
54695,372,0,0,34,0,0,0,0,4,0,0,0
56663,372,10,0,39,0,0,0,0,0,0,0,0
57155,372,6,0,62,0,0,0,0,0,0,0,0
59042,372,3,0,6,0,0,0,0,0,0,0,0
60228,372,0,0,40,0,0,0,0,0,0,0,0
61233,372,0,0,25,0,0,0,0,2,0,0,0
61393,372,0,0,62,0,0,0,0,4,0,0,0
61775,372,0,0,0,0,0,0,0,0,0,0,0
62425,372,4,0,41,0,0,0,0,0,0,0,0
63073,372,0,0,26,0,0,0,0,5,0,0,0
52363,371,0,0,58,0,0,0,0,8,0,0,0
54877,371,0,0,57,0,0,0,0,2,0,0,0
55165,371,4,0,22,0,0,0,0,0,0,0,0
55696,371,0,0,31,0,0,0,0,5,0,0,0
56850,371,10,0,19,0,0,0,0,0,0,0,0
59083,371,0,0,28,0,0,0,0,0,0,0,0
62132,371,0,0,14,0,0,0,0,3,0,0,0
62336,371,0,0,47,0,0,0,0,5,0,0,0
62565,371,0,0,0,0,0,0,0,0,4,0,0
63617,371,0,0,40,0,0,0,0,0,0,2,0
64201,371,0,0,0,0,0,0,9,11,0,0,0
51494,370,0,0,21,0,0,0,0,12,0,0,0
52737,370,0,0,68,0,0,0,0,0,0,0,0
53863,370,17,0,18,0,0,0,0,0,0,0,0
54552,370,4,0,0,0,0,0,0,5,0,0,0
56006,370,0,0,44,0,0,0,0,1,0,0,0
58167,370,0,0,6,0,0,0,0,0,17,0,0
61002,370,0,0,28,0,0,0,0,2,0,0,0
62095,370,9,0,48,0,0,0,0,0,0,0,0
53260,369,0,0,40,0,0,0,0,0,0,0,0
54247,369,6,0,58,0,0,0,0,0,0,0,0
57142,369,0,0,28,0,0,0,0,0,0,0,0
58568,369,6,0,61,0,0,0,0,0,0,0,0
60519,369,0,0,26,11,0,0,0,0,0,0,0
62610,369,10,0,34,0,0,0,0,0,0,0,0
63397,369,0,0,36,0,0,0,0,0,0,0,0
64763,369,0,0,26,10,0,0,0,0,0,0,0
51469,368,11,0,35,0,0,0,0,0,0,0,0
53103,368,0,0,52,0,0,0,0,0,0,1,0
56563,368,0,0,74,0,0,0,0,1,0,0,0
59199,368,0,0,39,0,0,0,0,1,0,0,0
60594,368,0,0,71,0,0,0,0,4,0,0,0
62577,368,9,0,25,0,0,0,0,0,0,0,0
64256,368,0,1,70,0,0,0,0,0,0,0,0
64775,368,0,0,28,0,0,0,0,0,0,0,0
53849,367,211,0,14,0,0,0,0,0,0,0,0
54748,367,9,0,0,5,0,0,0,0,0,0,0
56470,367,0,0,35,0,0,0,0,3,0,0,0
60443,367,0,0,21,0,0,0,0,7,0,0,0
60615,367,0,0,47,0,0,0,0,0,0,0,0
61009,367,0,0,12,0,0,0,0,1,0,0,0
61816,367,0,0,0,24,0,0,0,0,37,0,0
64351,367,0,0,0,12,2,0,0,0,0,0,0
65201,367,0,0,22,0,0,0,2,0,0,0,0
51775,366,6,0,54,0,0,0,0,0,0,0,0
52770,366,0,0,30,0,9,0,0,0,0,0,0
57172,366,0,0,43,0,0,0,0,5,0,0,0
60326,366,10,0,31,0,0,0,0,0,0,0,0
64000,366,0,0,48,0,0,0,7,0,0,0,0
52885,365,0,0,6,0,0,0,0,5,0,0,0
53274,365,0,0,11,0,0,0,0,0,0,0,0
57108,365,0,0,45,0,0,0,0,4,0,0,0
57256,365,11,0,0,30,0,0,0,0,0,0,0
58938,365,6,0,10,0,0,0,0,0,0,0,0
59173,365,1,0,31,0,0,0,0,0,0,0,0
60429,365,0,0,28,0,0,0,0,0,0,1,0
61258,365,0,0,18,6,0,0,0,0,0,0,0
62072,365,0,0,33,0,0,0,0,7,0,0,0
62819,365,6,0,24,0,0,0,0,0,0,0,0
63340,365,0,0,11,0,0,0,0,0,2,0,0
63502,365,77,0,0,0,0,0,0,0,0,13,0
64754,365,0,0,0,0,0,0,26,5,0,0,0
64829,365,0,0,43,0,0,0,3,0,0,0,0
65134,365,0,0,0,0,23,0,0,0,0,20,0
53715,364,0,0,11,0,1,0,0,0,0,0,0
56026,364,2,0,33,0,0,0,0,0,0,0,0
56097,364,2,0,43,0,0,0,0,0,0,0,0
57140,364,0,0,31,0,0,0,0,3,0,0,0
57659,364,0,0,15,0,0,0,0,1,0,0,0
58071,364,0,0,37,0,2,0,0,0,0,0,0
58609,364,6,0,30,0,0,0,0,0,0,0,0
58895,364,0,0,10,0,1,0,0,0,0,0,0
61003,364,0,0,40,0,0,0,0,0,10,0,0
63860,364,0,0,33,0,0,0,0,0,0,0,0
64205,364,0,0,10,0,0,0,5,0,0,0,0
64833,364,0,0,0,3,5,0,0,0,0,0,0
65157,364,0,0,17,0,0,0,1,0,0,0,0
52559,363,3,0,34,0,0,0,0,0,0,0,0
55087,363,0,0,47,0,0,0,0,2,0,0,0
57169,363,6,0,41,0,0,0,0,0,0,0,0
57303,363,83,0,18,0,0,0,0,0,0,0,0
57694,363,57,0,8,0,0,0,0,0,0,0,0
60969,363,0,0,19,0,0,0,0,1,0,0,0
62200,363,5,0,66,0,0,0,0,0,0,0,0
62401,363,0,0,0,0,2,0,0,2,0,0,0
62616,363,3,0,40,0,0,0,0,0,0,0,0
63376,363,0,0,7,15,0,0,0,0,0,0,0
63983,363,0,0,20,0,0,0,9,0,0,0,0
52441,362,11,0,24,0,0,0,0,0,0,0,0
53960,362,0,0,34,0,0,0,0,1,0,0,0
54657,362,0,0,22,0,0,0,0,3,0,0,0
54744,362,0,0,72,0,0,0,0,0,0,0,0
56540,362,23,0,13,0,0,0,0,0,0,0,0
56843,362,0,0,43,0,0,0,0,0,0,4,0
57174,362,0,0,31,0,0,0,0,17,0,0,0
58635,362,3,0,47,0,0,0,0,0,0,0,0
59673,362,74,0,5,0,0,0,0,0,0,0,0
59761,362,14,0,32,0,0,0,0,0,0,0,0
61971,362,6,0,41,0,0,0,0,0,0,0,0
62002,362,0,0,0,37,0,0,0,0,6,0,0
63524,362,0,0,10,0,26,0,0,0,0,0,0
64671,362,0,0,31,0,0,0,0,1,0,0,0
52135,361,0,0,41,0,2,0,0,0,0,0,0
54937,361,12,0,20,0,0,0,0,0,0,0,0
55187,361,5,0,42,0,0,0,0,0,0,0,0
55529,361,0,0,81,0,0,0,0,0,0,0,0
56671,361,0,0,8,6,0,0,0,0,0,0,0
58036,361,0,0,6,0,0,0,0,10,0,0,0
59390,361,0,0,0,18,0,0,0,26,0,0,0
59649,361,0,0,12,0,0,0,0,2,0,0,0
59944,361,43,0,11,0,0,0,0,0,0,0,0
60902,361,0,0,28,0,0,0,0,1,0,0,0
61261,361,0,0,27,0,0,0,0,5,0,0,0
61784,361,0,0,39,0,0,0,0,5,0,0,0
62687,361,0,0,57,0,0,0,0,6,0,0,0
62943,361,0,0,23,0,0,0,0,0,0,0,0
62986,361,19,0,0,0,0,0,0,1,0,0,0
52190,360,0,0,72,0,0,0,0,0,0,0,0
54929,360,53,0,7,0,0,0,0,0,0,0,0
55750,360,14,0,20,0,0,0,0,0,0,0,0
56703,360,0,0,53,0,2,0,0,0,0,0,0
