"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F918C","F09F958A","F09F9988","F09FA4AF","F09FA4B7","other"
73712,141,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0
77048,141,0,0,35,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
78400,141,0,0,21,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1
80565,141,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86836,141,0,0,26,0,9,0,5,0,0,0,0,0,0,0,0,0,0,2,0
61758,140,0,0,8,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0
62785,140,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63431,140,0,0,20,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64122,140,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65144,140,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67926,140,1,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,6
71159,140,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71404,140,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
72131,140,0,0,22,0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0
73657,140,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74351,140,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75178,140,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75398,140,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
80401,140,0,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4
81257,140,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86652,140,0,0,6,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62565,139,0,0,8,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70422,139,0,0,11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
71417,139,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
71478,139,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75667,139,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76138,139,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0
76916,139,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77401,139,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81436,139,0,0,10,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0
69555,138,0,0,5,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0
71430,138,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71912,138,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75871,138,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0
80785,138,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80808,138,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82672,138,32,0,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
87245,138,0,0,9,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0
61837,137,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63172,137,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63482,137,0,0,19,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66644,137,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67988,137,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68603,137,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69465,137,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71333,137,0,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
71495,137,0,0,21,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72611,137,2,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
75121,137,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75968,137,0,0,7,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0
78342,137,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78810,137,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78856,137,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
80173,137,1,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
80658,137,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81337,137,0,0,4,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82677,137,0,1,1,0,0,0,5,0,0,0,0,0,0,25,0,0,6,0,0
83444,137,0,0,18,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0
85635,137,0,0,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86435,137,4,0,2,0,21,0,1,0,0,1,0,0,0,2,0,0,0,0,0
61601,136,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65127,136,0,0,4,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0
67378,136,0,0,6,0,4,0,0,0,0,0,0,25,0,3,0,0,0,0,5
68067,136,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
69925,136,0,1,20,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0
74304,136,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79351,136,0,0,8,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83427,136,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85561,136,0,0,27,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,4
85642,136,0,0,4,0,0,0,0,2,0,0,42,0,0,0,0,0,0,0,0
61624,135,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63984,135,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64284,135,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64967,135,0,0,2,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0
65917,135,0,0,4,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
68255,135,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
68694,135,0,0,10,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0
69696,135,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71223,135,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
71857,135,0,0,17,0,15,1,0,0,0,4,0,0,0,0,0,0,0,0,0
72494,135,0,0,6,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0
74500,135,1,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75345,135,0,0,9,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
75868,135,0,0,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78253,135,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79342,135,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80357,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82085,135,0,0,12,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83333,135,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85624,135,1,0,4,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0
85629,135,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64311,134,0,0,16,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0
67086,134,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9
67198,134,2,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,2,0
71652,134,0,0,25,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
72295,134,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
73382,134,0,0,29,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74243,134,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76320,134,2,0,6,0,6,2,0,0,0,2,0,0,0,0,0,0,0,1,0
80221,134,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0
82804,134,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85899,134,7,0,7,0,23,0,0,0,3,12,5,0,0,0,0,0,0,0,5
63127,133,6,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63968,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63977,133,0,0,14,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64085,133,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64700,133,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66375,133,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
66376,133,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68445,133,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69191,133,0,0,4,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0
71113,133,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
72915,133,0,0,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73694,133,0,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76015,133,0,0,10,0,6,0,0,0,0,0,0,6,0,2,0,0,0,2,1
76433,133,0,0,25,0,20,0,0,0,0,0,0,0,0,11,0,0,0,0,0
76784,133,0,0,14,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0
77521,133,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78804,133,0,0,2,0,10,0,0,0,0,0,0,0,4,3,0,0,0,0,0
78868,133,0,0,16,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
79348,133,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80366,133,0,0,8,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81295,133,0,0,2,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0
82059,133,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82555,133,2,0,9,0,16,0,0,0,5,4,0,0,0,5,0,0,0,0,7
87556,133,0,0,4,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0
65366,132,1,0,11,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
66151,132,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
66353,132,0,0,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0
67464,132,0,0,40,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3
68237,132,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,2,0
68328,132,0,0,2,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68781,132,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69927,132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71119,132,0,1,12,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71731,132,0,4,13,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1
72760,132,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
73930,132,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
74961,132,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75490,132,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79884,132,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80463,132,0,0,1,3,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0
80513,132,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
81371,132,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
81891,132,0,0,9,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0
81914,132,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82797,132,2,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83421,132,5,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85255,132,0,0,20,0,14,0,0,0,0,0,4,0,0,4,0,0,0,0,0
85819,132,0,0,3,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,6
62275,131,1,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62500,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63995,131,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65877,131,35,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0
66180,131,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66819,131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70967,131,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71416,131,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71464,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71975,131,0,0,4,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
72439,131,0,0,6,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0
73134,131,0,0,7,0,6,0,0,2,0,0,0,3,0,0,0,0,0,0,0
73480,131,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0
73992,131,19,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
74043,131,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
74090,131,4,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74245,131,0,0,14,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0
76914,131,1,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80058,131,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80951,131,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82548,131,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82557,131,0,0,4,0,6,0,0,0,0,3,0,0,1,0,0,0,0,0,0
82578,131,1,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
82597,131,0,0,3,0,26,0,2,0,0,0,0,0,0,2,0,0,0,0,0
82912,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83059,131,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83143,131,0,0,4,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,5
85798,131,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86437,131,0,0,5,0,20,0,0,0,0,0,7,0,0,2,0,0,0,0,0
86653,131,4,0,19,0,16,0,0,2,0,0,8,0,0,0,0,0,0,0,1
61708,130,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61875,130,2,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65044,130,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65872,130,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66499,130,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
67563,130,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69856,130,0,0,19,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
71669,130,0,0,5,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0
71819,130,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72109,130,0,0,10,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73234,130,19,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
73699,130,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74019,130,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74318,130,8,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
74338,130,1,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
79464,130,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82683,130,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85740,130,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61826,129,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62602,129,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65034,129,9,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
66858,129,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70981,129,1,0,13,0,3,0,0,7,0,0,0,0,0,0,0,0,2,0,0
71098,129,0,0,48,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
72680,129,0,0,7,0,14,0,0,0,0,0,0,0,0,4,1,0,0,0,0
74017,129,0,0,18,0,9,0,0,0,0,2,0,0,0,2,0,0,0,0,0
74244,129,26,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
75043,129,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0
75147,129,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75487,129,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76927,129,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0
81069,129,0,0,16,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0
81234,129,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0
81787,129,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81922,129,0,1,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
82638,129,0,0,8,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,7
83641,129,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
85901,129,0,0,4,1,10,1,12,0,0,6,0,0,0,0,0,0,0,0,0
86474,129,0,0,4,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,3
87250,129,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87678,129,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62415,128,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63562,128,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64421,128,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66377,128,0,0,5,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67317,128,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67383,128,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
69353,128,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70077,128,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71524,128,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71736,128,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72951,128,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73652,128,0,0,66,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0
76037,128,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76638,128,11,0,0,0,0,9,0,0,0,2,0,0,0,9,0,0,0,0,0
76804,128,0,0,9,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0
77557,128,1,0,5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
78819,128,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
79115,128,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81111,128,0,0,2,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81280,128,2,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
84118,128,0,0,12,0,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0
84346,128,1,0,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
85072,128,2,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
85180,128,0,3,1,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0
85232,128,5,0,2,0,0,2,1,0,0,0,18,0,0,2,0,0,0,0,0
85570,128,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9
86770,128,0,0,6,0,9,0,0,4,0,0,1,0,0,0,1,0,0,0,0
62525,127,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63585,127,15,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66649,127,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68226,127,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73123,127,0,0,33,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
73295,127,1,0,3,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0
73697,127,0,0,23,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75177,127,0,1,3,0,34,0,0,0,0,0,0,0,0,3,0,2,0,0,10
76768,127,0,0,22,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
78501,127,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81243,127,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82769,127,0,0,11,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
61625,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
62157,126,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65004,126,8,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67671,126,0,0,9,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
68027,126,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68509,126,0,0,9,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
69489,126,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69589,126,0,0,7,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
71154,126,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71930,126,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72027,126,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
72367,126,0,0,46,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2
74148,126,0,0,5,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0
74235,126,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75189,126,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79220,126,0,0,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80080,126,2,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80082,126,3,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80507,126,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80559,126,1,0,2,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0,0
81725,126,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82497,126,0,0,6,0,21,0,0,1,0,0,0,0,0,0,0,0,0,2,0
82603,126,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
83916,126,0,0,4,0,3,0,0,0,0,0,23,0,0,0,6,0,0,0,0
85429,126,0,0,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2
63372,125,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63462,125,0,0,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64262,125,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67063,125,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68909,125,0,0,10,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
71323,125,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72807,125,18,0,2,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0
75086,125,1,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0
79168,125,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
79954,125,0,0,4,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
85892,125,0,0,2,0,19,0,2,0,0,6,0,0,0,0,0,0,0,0,0
87243,125,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62586,124,0,0,2,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0
63582,124,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67028,124,0,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67229,124,10,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67860,124,42,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
68377,124,0,3,0,17,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
68401,124,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68518,124,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68564,124,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
68916,124,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
70903,124,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71560,124,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73618,124,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
73861,124,0,0,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73960,124,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74354,124,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74374,124,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78862,124,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79170,124,0,0,9,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0
79860,124,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80580,124,2,0,4,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80597,124,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81528,124,0,0,13,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5
81826,124,0,0,3,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0
83162,124,1,0,8,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0
