"","src_username","dst_username","log_forward_time","cat_forward_time","mode_forward_time","n_records","left_ratio","bar_color"
"296","casusbellilive","mimisramova",3.19700472802305,3.5,3,344,1.10811840824034,"darkgreen"
"297","casusbellilive","mimisramova",1.7160033436348,2,3,344,1.10811840824034,"darkgreen"
"298","casusbellilive","ksbspravy",3.4929000111087,3.5,4.5,36,1.29625765735454,"darkgreen"
"299","casusbellilive","investigativnyblogSK",1.68124123737559,2,1,255,0.998191325158488,"black"
"300","casusbellilive","mimisramova",1.95424250943932,2,3,344,1.10811840824034,"darkgreen"
"301","casusbellilive","mimisramova",2.22271647114758,2.5,3,344,1.10811840824034,"darkgreen"
"302","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"303","casusbellilive","mimisramova",2.85247999363686,3,3,344,1.10811840824034,"darkgreen"
"304","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"305","casusbellilive","investigativnyblogSK",3.06557971472845,3.5,1,255,0.998191325158488,"black"
"306","casusbellilive","mimisramova",2.91855453055027,3,3,344,1.10811840824034,"darkgreen"
"307","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"308","casusbellilive","mimisramova",3.7070589406276,4,3,344,1.10811840824034,"darkgreen"
"309","casusbellilive","investigativnyblogSK",0.778151250383644,1,1,255,0.998191325158488,"black"
"310","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"311","casusbellilive","mimisramova",3.68538340980149,4,3,344,1.10811840824034,"darkgreen"
"312","casusbellilive","ksbspravy",2.62531245096167,3,4.5,36,1.29625765735454,"darkgreen"
"313","casusbellilive","smebratia",3.91195618907269,4,3.5,31,1.19905648231362,"darkgreen"
"314","casusbellilive","mimisramova",3.80780553227062,4,3,344,1.10811840824034,"darkgreen"
"315","casusbellilive","mimisramova",3.67879143436624,4,3,344,1.10811840824034,"darkgreen"
"316","casusbellilive","mimisramova",3.34301449715077,3.5,3,344,1.10811840824034,"darkgreen"
"317","casusbellilive","mimisramova",2.94694327069783,3,3,344,1.10811840824034,"darkgreen"
"318","casusbellilive","mimisramova",1.95904139232109,2,3,344,1.10811840824034,"darkgreen"
"319","casusbellilive","investigativnyblogSK",2.38381536598043,2.5,1,255,0.998191325158488,"black"
"320","casusbellilive","mimisramova",3.50147007210041,4,3,344,1.10811840824034,"darkgreen"
"321","casusbellilive","investigativnyblogSK",1.25527250510331,1.5,1,255,0.998191325158488,"black"
"322","casusbellilive","mimisramova",2.34635297445064,2.5,3,344,1.10811840824034,"darkgreen"
"323","casusbellilive","mimisramova",4.83888685383296,5,3,344,1.10811840824034,"darkgreen"
"324","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"325","casusbellilive","mimisramova",2.07554696139253,2.5,3,344,1.10811840824034,"darkgreen"
"326","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"327","casusbellilive","mimisramova",2.07554696139253,2.5,3,344,1.10811840824034,"darkgreen"
"328","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"329","casusbellilive","mimisramova",2.07554696139253,2.5,3,344,1.10811840824034,"darkgreen"
"330","casusbellilive","mimisramova",4.05956341790127,4.5,3,344,1.10811840824034,"darkgreen"
"331","casusbellilive","mimisramova",1.77815125038364,2,3,344,1.10811840824034,"darkgreen"
"332","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"333","casusbellilive","mimisramova",3.18184358794477,3.5,3,344,1.10811840824034,"darkgreen"
"334","casusbellilive","ksbspravy",2.32221929473392,2.5,4.5,36,1.29625765735454,"darkgreen"
"335","casusbellilive","ksbspravy",2.48000694295715,2.5,4.5,36,1.29625765735454,"darkgreen"
"336","casusbellilive","mimisramova",2.67577834167409,3,3,344,1.10811840824034,"darkgreen"
"337","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"338","casusbellilive","mimisramova",4.20158828107352,4.5,3,344,1.10811840824034,"darkgreen"
"339","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"340","casusbellilive","mimisramova",2.41995574848976,2.5,3,344,1.10811840824034,"darkgreen"
"341","casusbellilive","investigativnyblogSK",3.36642295722597,3.5,1,255,0.998191325158488,"black"
"342","casusbellilive","mimisramova",2.0899051114394,2.5,3,344,1.10811840824034,"darkgreen"
"343","casusbellilive","mimisramova",3.78518742002936,4,3,344,1.10811840824034,"darkgreen"
"344","casusbellilive","mimisramova",3.77048380943111,4,3,344,1.10811840824034,"darkgreen"
"345","casusbellilive","smebratia",3.38934331125208,3.5,3.5,31,1.19905648231362,"darkgreen"
"346","casusbellilive","mimisramova",3.14921911265538,3.5,3,344,1.10811840824034,"darkgreen"
"347","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"348","casusbellilive","mimisramova",3.13987908640124,3.5,3,344,1.10811840824034,"darkgreen"
"349","casusbellilive","investigativnyblogSK",1.20411998265592,1.5,1,255,0.998191325158488,"black"
"350","casusbellilive","mimisramova",2.63748972951251,3,3,344,1.10811840824034,"darkgreen"
"351","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"352","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"353","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"354","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"355","casusbellilive","mimisramova",1.57978359661681,2,3,344,1.10811840824034,"darkgreen"
"356","casusbellilive","casusbellilive",5.24201438992579,5.5,6.5,5,0,"grey"
"357","casusbellilive","investigativnyblogSK",2.59217675739587,3,1,255,0.998191325158488,"black"
"358","casusbellilive","mimisramova",2.12710479836481,2.5,3,344,1.10811840824034,"darkgreen"
"359","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"360","casusbellilive","mimisramova",2.27415784926368,2.5,3,344,1.10811840824034,"darkgreen"
"361","casusbellilive","mimisramova",1.85733249643127,2,3,344,1.10811840824034,"darkgreen"
"362","casusbellilive","investigativnyblogSK",1.56820172406699,2,1,255,0.998191325158488,"black"
"363","casusbellilive","investigativnyblogSK",2.62428209583567,3,1,255,0.998191325158488,"black"
"364","casusbellilive","investigativnyblogSK",1.81954393554187,2,1,255,0.998191325158488,"black"
"365","casusbellilive","investigativnyblogSK",1.81954393554187,2,1,255,0.998191325158488,"black"
"366","casusbellilive","mimisramova",1.79934054945358,2,3,344,1.10811840824034,"darkgreen"
"367","casusbellilive","investigativnyblogSK",1.27875360095283,1.5,1,255,0.998191325158488,"black"
"368","casusbellilive","mimisramova",4.49897183215399,4.5,3,344,1.10811840824034,"darkgreen"
"369","casusbellilive","mimisramova",4.06881642992222,4.5,3,344,1.10811840824034,"darkgreen"
"370","casusbellilive","mimisramova",2.75891189239797,3,3,344,1.10811840824034,"darkgreen"
"371","casusbellilive","mimisramova",1.85733249643127,2,3,344,1.10811840824034,"darkgreen"
"372","casusbellilive","mimisramova",1.85733249643127,2,3,344,1.10811840824034,"darkgreen"
"373","casusbellilive","mimisramova",1.14612803567824,1.5,3,344,1.10811840824034,"darkgreen"
"374","casusbellilive","casusbellilive",5.88539345162901,6,6.5,5,0,"grey"
"375","casusbellilive","investigativnyblogSK",1.30102999566398,1.5,1,255,0.998191325158488,"black"
"376","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"377","casusbellilive","investigativnyblogSK",1.07918124604762,1.5,1,255,0.998191325158488,"black"
"378","casusbellilive","investigativnyblogSK",0.778151250383644,1,1,255,0.998191325158488,"black"
"379","casusbellilive","investigativnyblogSK",1.60205999132796,2,1,255,0.998191325158488,"black"
"380","casusbellilive","investigativnyblogSK",4.32760411381432,4.5,1,255,0.998191325158488,"black"
"381","casusbellilive","investigativnyblogSK",1.51851393987789,2,1,255,0.998191325158488,"black"
"382","casusbellilive","investigativnyblogSK",1.86332286012046,2,1,255,0.998191325158488,"black"
"383","casusbellilive","investigativnyblogSK",1.49136169383427,1.5,1,255,0.998191325158488,"black"
"384","casusbellilive","investigativnyblogSK",0.954242509439325,1,1,255,0.998191325158488,"black"
"385","casusbellilive","investigativnyblogSK",1.23044892137827,1.5,1,255,0.998191325158488,"black"
"386","casusbellilive","investigativnyblogSK",1.55630250076729,2,1,255,0.998191325158488,"black"
"387","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"388","casusbellilive","mimisramova",3.19256745333655,3.5,3,344,1.10811840824034,"darkgreen"
"389","casusbellilive","mimisramova",4.64014341043538,5,3,344,1.10811840824034,"darkgreen"
"390","casusbellilive","mimisramova",1.43136376415899,1.5,3,344,1.10811840824034,"darkgreen"
"391","casusbellilive","mimisramova",4.22993768590793,4.5,3,344,1.10811840824034,"darkgreen"
"392","casusbellilive","mimisramova",4.13084818310286,4.5,3,344,1.10811840824034,"darkgreen"
"393","casusbellilive","mimisramova",3.12057393120585,3.5,3,344,1.10811840824034,"darkgreen"
"394","casusbellilive","mimisramova",3.09968064110925,3.5,3,344,1.10811840824034,"darkgreen"
"395","casusbellilive","mimisramova",2.8555191556678,3,3,344,1.10811840824034,"darkgreen"
"396","casusbellilive","mimisramova",3.98209023929579,4,3,344,1.10811840824034,"darkgreen"
"397","casusbellilive","mimisramova",4.02641068057877,4.5,3,344,1.10811840824034,"darkgreen"
"398","casusbellilive","smebratia",3.55096175229818,4,3.5,31,1.19905648231362,"darkgreen"
"399","casusbellilive","mimisramova",3.52061452187824,4,3,344,1.10811840824034,"darkgreen"
"400","casusbellilive","smebratia",3.55096175229818,4,3.5,31,1.19905648231362,"darkgreen"
"401","casusbellilive","mimisramova",3.52074547151948,4,3,344,1.10811840824034,"darkgreen"
"402","casusbellilive","smebratia",3.55096175229818,4,3.5,31,1.19905648231362,"darkgreen"
"403","casusbellilive","mimisramova",3.52074547151948,4,3,344,1.10811840824034,"darkgreen"
"404","casusbellilive","smebratia",3.55096175229818,4,3.5,31,1.19905648231362,"darkgreen"
"405","casusbellilive","mimisramova",3.52074547151948,4,3,344,1.10811840824034,"darkgreen"
"406","casusbellilive","mimisramova",3.48742121135947,3.5,3,344,1.10811840824034,"darkgreen"
"407","casusbellilive","mimisramova",1.65321251377534,2,3,344,1.10811840824034,"darkgreen"
"408","casusbellilive","investigativnyblogSK",1.07918124604762,1.5,1,255,0.998191325158488,"black"
"409","casusbellilive","mimisramova",2.31386722036915,2.5,3,344,1.10811840824034,"darkgreen"
"410","casusbellilive","mimisramova",3.16076856186113,3.5,3,344,1.10811840824034,"darkgreen"
"411","casusbellilive","mimisramova",3.16076856186113,3.5,3,344,1.10811840824034,"darkgreen"
"412","casusbellilive","mimisramova",3.16046853111904,3.5,3,344,1.10811840824034,"darkgreen"
"413","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"414","casusbellilive","mimisramova",3.7900739484263,4,3,344,1.10811840824034,"darkgreen"
"415","casusbellilive","mimisramova",3.77320114235634,4,3,344,1.10811840824034,"darkgreen"
"416","casusbellilive","mimisramova",3.45270622651103,3.5,3,344,1.10811840824034,"darkgreen"
"417","casusbellilive","mimisramova",3.088844562727,3.5,3,344,1.10811840824034,"darkgreen"
"418","casusbellilive","investigativnyblogSK",2.97634997900327,3,1,255,0.998191325158488,"black"
"419","casusbellilive","mimisramova",2.91222205653242,3,3,344,1.10811840824034,"darkgreen"
"420","casusbellilive","mimisramova",3.90805587409877,4,3,344,1.10811840824034,"darkgreen"
"421","casusbellilive","mimisramova",3.51481329499929,4,3,344,1.10811840824034,"darkgreen"
"422","casusbellilive","mimisramova",3.36135002435227,3.5,3,344,1.10811840824034,"darkgreen"
"423","casusbellilive","mimisramova",3.34615730223201,3.5,3,344,1.10811840824034,"darkgreen"
"424","casusbellilive","ksbspravy",2.15533603746506,2.5,4.5,36,1.29625765735454,"darkgreen"
"425","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"426","casusbellilive","mimisramova",4.17472833331189,4.5,3,344,1.10811840824034,"darkgreen"
"427","casusbellilive","investigativnyblogSK",2.8819549713396,3,1,255,0.998191325158488,"black"
"428","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"429","casusbellilive","mimisramova",3.34596154181314,3.5,3,344,1.10811840824034,"darkgreen"
"430","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"431","casusbellilive","mimisramova",3.43504764133996,3.5,3,344,1.10811840824034,"darkgreen"
"432","casusbellilive","mimisramova",4.37344534229798,4.5,3,344,1.10811840824034,"darkgreen"
"433","casusbellilive","mimisramova",3.66304097489397,4,3,344,1.10811840824034,"darkgreen"
"434","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"435","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"436","casusbellilive","mimisramova",2.44404479591808,2.5,3,344,1.10811840824034,"darkgreen"
"437","casusbellilive","mimisramova",3.08242630086077,3.5,3,344,1.10811840824034,"darkgreen"
"438","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"439","casusbellilive","mimisramova",2.91645394854993,3,3,344,1.10811840824034,"darkgreen"
"440","casusbellilive","mimisramova",3.01325866528352,3.5,3,344,1.10811840824034,"darkgreen"
"441","casusbellilive","investigativnyblogSK",1.47712125471966,1.5,1,255,0.998191325158488,"black"
"442","casusbellilive","mimisramova",3.97109021313712,4,3,344,1.10811840824034,"darkgreen"
"443","casusbellilive","mimisramova",2.29885307640971,2.5,3,344,1.10811840824034,"darkgreen"
"444","casusbellilive","mimisramova",2.59659709562646,3,3,344,1.10811840824034,"darkgreen"
"445","casusbellilive","investigativnyblogSK",1.36172783601759,1.5,1,255,0.998191325158488,"black"
"446","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"447","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"448","casusbellilive","mimisramova",2.6232492903979,3,3,344,1.10811840824034,"darkgreen"
"449","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"450","casusbellilive","mimisramova",2.6222140229663,3,3,344,1.10811840824034,"darkgreen"
"451","casusbellilive","mimisramova",1.60205999132796,2,3,344,1.10811840824034,"darkgreen"
"452","casusbellilive","mimisramova",1.93449845124357,2,3,344,1.10811840824034,"darkgreen"
"453","casusbellilive","smebratia",3.82691664718492,4,3.5,31,1.19905648231362,"darkgreen"
"454","casusbellilive","mimisramova",1.66275783168157,2,3,344,1.10811840824034,"darkgreen"
"455","casusbellilive","mimisramova",2.48995847942483,2.5,3,344,1.10811840824034,"darkgreen"
"456","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"457","casusbellilive","smebratia",3.45712462630341,3.5,3.5,31,1.19905648231362,"darkgreen"
"458","casusbellilive","mimisramova",2.91275330367132,3,3,344,1.10811840824034,"darkgreen"
"459","casusbellilive","mimisramova",4.22326224687663,4.5,3,344,1.10811840824034,"darkgreen"
"460","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"461","casusbellilive","mimisramova",3.85515557717699,4,3,344,1.10811840824034,"darkgreen"
"462","casusbellilive","mimisramova",3.14581771449183,3.5,3,344,1.10811840824034,"darkgreen"
"463","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"464","casusbellilive","investigativnyblogSK",0.845098040014257,1,1,255,0.998191325158488,"black"
"465","casusbellilive","investigativnyblogSK",0.903089986991944,1,1,255,0.998191325158488,"black"
"466","casusbellilive","investigativnyblogSK",1.20411998265592,1.5,1,255,0.998191325158488,"black"
"467","casusbellilive","mimisramova",2.32837960343874,2.5,3,344,1.10811840824034,"darkgreen"
"468","casusbellilive","mimisramova",4.48919885425068,4.5,3,344,1.10811840824034,"darkgreen"
"469","casusbellilive","mimisramova",2.65417654187796,3,3,344,1.10811840824034,"darkgreen"
"470","casusbellilive","mimisramova",2.6170003411209,3,3,344,1.10811840824034,"darkgreen"
"471","casusbellilive","mimisramova",2.94200805302231,3,3,344,1.10811840824034,"darkgreen"
"472","casusbellilive","mimisramova",3.69010743945633,4,3,344,1.10811840824034,"darkgreen"
"473","casusbellilive","investigativnyblogSK",1,1,1,255,0.998191325158488,"black"
"474","casusbellilive","coNemateVedet",2.3096301674259,2.5,4,70,1.14756318162399,"darkgreen"
"475","casusbellilive","coNemateVedet",1.78532983501077,2,4,70,1.14756318162399,"darkgreen"
"476","casusbellilive","coNemateVedet",1.70757017609794,2,4,70,1.14756318162399,"darkgreen"
"477","casusbellilive","coNemateVedet",1.83884909073726,2,4,70,1.14756318162399,"darkgreen"
"478","casusbellilive","coNemateVedet",2.45484486000851,2.5,4,70,1.14756318162399,"darkgreen"
"479","casusbellilive","coNemateVedet",2.38916608436453,2.5,4,70,1.14756318162399,"darkgreen"
"480","casusbellilive","coNemateVedet",3.22089224921952,3.5,4,70,1.14756318162399,"darkgreen"
"481","casusbellilive","coNemateVedet",3.23678909940929,3.5,4,70,1.14756318162399,"darkgreen"
"482","casusbellilive","coNemateVedet",3.78717699247055,4,4,70,1.14756318162399,"darkgreen"
"483","casusbellilive","coNemateVedet",3.78717699247055,4,4,70,1.14756318162399,"darkgreen"
