"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA494","F09FA4B7","other"
127698,50,0,3,0,0,0,0,0,0
127737,50,3,1,0,1,24,0,0,0
127834,50,0,31,0,0,0,0,0,0
127841,50,1,6,0,0,0,3,0,0
127993,50,0,0,0,0,14,0,0,0
128152,50,4,1,0,0,2,3,0,0
128182,50,0,0,0,0,0,0,0,0
128249,50,0,4,0,1,18,0,0,0
128359,50,0,0,0,0,0,0,0,12
128442,50,17,3,0,1,7,0,0,0
128756,50,0,0,0,0,0,0,0,0
128787,50,16,8,3,0,0,0,0,0
128871,50,0,2,1,0,0,0,0,0
129536,50,0,2,10,0,0,0,0,0
129761,50,0,1,0,0,0,0,0,0
129805,50,0,0,0,0,0,0,0,0
129820,50,0,12,7,0,0,0,0,0
130040,50,0,115,14,2,0,5,0,0
130163,50,0,16,0,1,0,2,0,0
130292,50,0,0,0,0,1,0,0,0
130326,50,2,0,0,0,9,0,0,0
130437,50,0,5,0,11,0,1,0,10
130476,50,2,0,0,0,6,0,0,0
130479,50,0,0,3,0,0,0,0,0
130629,50,0,2,2,0,0,0,0,0
130638,50,0,13,0,0,0,0,0,0
130669,50,0,0,0,0,0,0,0,0
130862,50,0,0,0,1,0,8,0,0
131085,50,0,5,0,0,0,0,0,0
131137,50,0,7,0,0,0,0,0,0
131355,50,0,6,0,0,0,0,0,2
131443,50,0,0,0,0,3,0,0,0
131502,50,0,3,2,0,0,0,0,0
131514,50,0,0,0,0,0,0,0,3
131754,50,0,0,0,1,32,0,0,2
131817,50,0,0,1,0,0,3,0,16
131864,50,0,0,0,0,6,1,0,0
131929,50,0,5,10,0,0,0,0,0
132016,50,0,13,0,0,0,0,0,0
132019,50,0,0,0,0,0,0,1,0
132130,50,0,0,0,0,3,4,0,6
132157,50,1,2,3,0,0,1,0,0
132167,50,0,30,0,0,0,0,0,1
132298,50,0,0,0,1,3,2,0,0
132390,50,0,0,0,0,0,0,0,0
132404,50,0,3,0,0,0,0,0,0
132520,50,0,0,0,0,1,0,0,0
133288,50,0,1,0,4,1,1,0,0
133379,50,0,8,0,0,0,0,0,0
133410,50,0,4,0,0,0,0,0,0
133439,50,1,0,0,0,0,0,0,0
133716,50,0,7,0,0,4,4,0,0
134064,50,0,5,0,0,0,0,0,4
134066,50,0,5,0,0,0,0,0,0
134302,50,0,1,0,0,0,4,0,12
134309,50,0,2,1,0,4,0,0,8
134313,50,0,2,0,0,6,0,0,8
134385,50,0,0,0,0,22,0,0,0
134502,50,0,0,3,0,1,0,0,0
134635,50,0,0,0,0,0,0,0,0
134820,50,0,1,0,0,0,0,0,0
134963,50,0,0,0,0,0,14,0,0
135047,50,0,21,0,0,0,1,0,0
135066,50,0,12,0,0,0,0,0,0
135070,50,12,0,0,10,2,0,0,0
135213,50,0,2,0,0,0,0,0,0
135416,50,0,19,0,0,0,0,0,0
135511,50,0,0,0,0,0,11,0,0
135674,50,0,2,0,0,0,0,0,0
135722,50,0,0,0,1,0,0,0,0
135723,50,0,0,0,0,0,0,0,0
135846,50,0,7,3,0,0,0,0,0
135861,50,0,2,0,0,0,0,0,0
135990,50,0,4,2,0,0,0,0,17
136215,50,0,0,0,0,6,0,1,0
136364,50,0,1,9,0,5,0,0,0
136542,50,0,0,0,0,1,0,0,0
136625,50,0,5,0,0,0,0,0,0
136875,50,0,1,0,0,8,1,0,1
137067,50,14,0,1,1,0,4,0,0
137074,50,0,0,0,0,0,0,0,0
137175,50,1,4,0,0,0,0,0,13
137255,50,0,0,0,0,0,0,0,0
137368,50,0,0,3,0,0,0,0,0
137389,50,1,0,5,0,0,2,0,0
137564,50,0,0,5,0,0,0,0,0
137570,50,0,0,0,0,0,1,0,0
137911,50,0,0,0,0,0,0,0,0
138301,50,0,0,0,0,0,0,0,0
138379,50,0,5,0,0,0,0,0,0
138455,50,0,7,0,0,0,6,0,0
138608,50,0,8,0,0,0,0,0,0
138647,50,2,0,0,0,1,21,0,0
138909,50,0,6,1,0,0,0,0,0
139160,50,0,0,0,0,2,10,0,0
139182,50,1,0,3,0,1,0,0,0
139238,50,0,0,0,0,22,2,0,0
139338,50,0,0,0,0,0,6,0,0
139351,50,0,2,0,0,0,0,0,0
139559,50,0,2,0,0,5,0,0,3
139567,50,0,36,0,0,0,0,0,0
139784,50,0,3,0,0,0,0,0,0
140081,50,4,0,2,0,14,0,0,0
140112,50,0,2,0,0,0,23,0,0
140306,50,0,0,0,0,2,0,0,0
140501,50,1,3,0,0,0,6,0,0
140900,50,0,35,0,0,0,0,9,1
141080,50,0,11,5,0,1,0,0,0
141083,50,0,0,0,0,1,0,0,0
141155,50,0,32,0,0,0,0,0,0
141225,50,0,0,0,0,0,0,0,0
141246,50,1,1,0,0,0,6,0,0
141317,50,0,0,0,0,0,0,0,0
141536,50,6,0,0,0,5,0,0,0
141598,50,0,0,0,0,0,0,0,2
141845,50,0,0,0,0,0,0,0,0
141855,50,0,26,0,0,0,0,0,4
142097,50,0,0,3,0,0,10,0,0
142223,50,0,0,0,0,1,0,0,0
142510,50,0,20,0,0,0,0,0,0
142515,50,6,0,2,0,4,20,0,9
142529,50,0,5,0,0,0,0,0,0
142545,50,0,0,0,2,2,2,0,0
142687,50,0,0,1,3,0,0,0,0
142854,50,0,0,10,0,0,0,0,0
142864,50,0,44,2,0,0,0,0,0
142941,50,0,0,0,0,0,0,0,0
143057,50,0,0,0,2,7,2,0,0
143117,50,0,0,0,1,5,0,0,0
143118,50,0,6,0,0,0,0,0,0
143204,50,0,0,0,0,0,0,0,0
143231,50,1,0,5,0,0,0,0,0
143248,50,0,1,0,0,0,0,0,0
143269,50,0,0,0,0,0,2,0,0
143416,50,0,0,0,0,0,0,0,0
143721,50,0,0,0,0,2,0,0,0
143776,50,0,7,0,1,2,0,0,0
143837,50,0,13,0,0,0,0,0,0
144091,50,0,8,0,0,3,0,0,0
144125,50,0,15,0,0,0,0,0,0
144226,50,0,25,3,0,0,0,0,0
144275,50,0,0,19,0,3,0,0,0
144384,50,0,6,0,0,0,0,0,0
144787,50,0,0,0,0,0,0,0,0
144946,50,0,3,0,0,0,0,0,0
144978,50,0,4,0,0,0,0,0,0
145092,50,0,0,0,0,2,7,0,0
145189,50,0,0,0,0,0,4,0,0
145230,50,0,0,0,0,0,0,0,0
145313,50,0,0,0,0,0,0,0,0
145468,50,0,0,0,0,0,0,0,7
145508,50,0,3,2,0,0,0,0,0
145685,50,0,0,1,0,0,0,0,0
145940,50,0,6,0,0,0,0,0,33
145965,50,0,0,4,0,0,0,0,0
146088,50,0,10,2,0,0,0,0,0
146182,50,20,0,0,0,6,0,0,0
146257,50,0,0,0,0,0,0,0,0
146419,50,0,18,9,0,0,0,0,1
146439,50,0,8,0,0,1,0,0,0
146503,50,0,3,0,0,0,0,0,0
146547,50,0,8,0,0,0,0,0,0
146561,50,0,11,0,0,0,0,0,0
146648,50,0,6,10,0,0,0,0,0
146662,50,0,18,4,0,0,0,0,0
146889,50,0,0,0,1,0,0,0,0
146999,50,0,0,0,0,0,0,0,0
147140,50,0,3,0,0,0,0,0,0
147274,50,0,22,0,0,0,0,0,3
147404,50,0,1,0,0,0,0,0,0
147600,50,0,3,0,0,0,0,0,0
147604,50,2,0,0,1,0,0,0,0
147696,50,0,0,0,0,0,1,0,0
147756,50,0,9,0,0,0,0,0,0
147779,50,0,35,0,0,0,0,5,0
148834,50,0,0,0,0,0,0,0,0
148955,50,0,0,7,0,0,0,0,0
148989,50,0,6,0,0,0,0,0,4
149008,50,0,9,0,1,0,0,0,0
149518,50,0,0,0,0,1,0,0,0
149642,50,0,3,0,0,0,0,0,0
149669,50,0,0,0,0,0,0,0,0
149681,50,0,0,0,4,0,8,0,0
149817,50,0,1,0,0,0,0,0,0
149825,50,0,1,0,0,0,0,0,0
149958,50,0,0,0,0,0,0,0,3
111979,49,0,0,0,0,0,10,0,8
111981,49,0,0,0,0,0,0,0,5
112021,49,0,10,0,0,0,0,0,0
112203,49,0,0,0,0,0,0,0,0
112217,49,3,2,0,0,0,0,0,0
112254,49,0,12,0,0,0,0,0,20
112327,49,0,0,0,0,0,0,0,8
112648,49,0,0,0,0,0,0,0,0
112660,49,0,0,0,0,0,0,0,0
112680,49,0,0,0,2,6,6,0,0
112693,49,2,0,0,0,0,1,0,0
112775,49,0,2,0,0,11,1,0,0
112805,49,0,0,0,3,0,0,0,0
112956,49,0,0,0,0,0,0,0,10
113087,49,0,0,0,0,0,0,0,0
113138,49,0,3,0,0,0,10,0,0
113155,49,0,3,0,0,1,0,0,0
113188,49,0,9,0,0,1,0,0,0
113274,49,5,0,0,0,0,0,0,7
113464,49,0,0,0,0,0,0,0,12
113465,49,0,0,0,0,0,0,0,0
113521,49,0,1,5,1,2,0,0,0
113843,49,0,0,0,0,2,0,0,0
113852,49,0,0,0,0,0,0,0,0
113886,49,0,0,0,7,0,0,0,0
113939,49,0,2,3,0,2,16,0,0
114246,49,0,0,0,0,0,0,0,0
114287,49,0,0,0,0,0,1,0,0
114292,49,0,3,0,0,0,12,0,0
114311,49,0,0,0,0,1,0,0,0
114344,49,0,4,0,0,0,0,0,0
114547,49,0,5,0,0,0,0,0,0
114913,49,0,1,0,1,0,20,0,0
115004,49,0,0,0,0,0,0,0,0
115030,49,0,6,0,0,0,6,0,0
115114,49,0,0,0,5,0,0,0,0
115141,49,0,0,0,0,0,0,0,10
115346,49,5,0,1,0,0,0,0,0
115511,49,0,29,0,0,0,0,0,0
115587,49,0,0,0,0,0,0,0,5
115620,49,0,0,0,0,5,0,0,0
115645,49,32,7,0,0,0,1,0,0
115843,49,0,4,0,0,0,4,0,0
116070,49,0,0,5,0,0,0,0,6
116153,49,0,1,0,6,0,0,0,0
116438,49,0,1,0,4,0,13,1,0
116719,49,0,8,0,0,0,0,0,0
116806,49,0,0,0,0,0,0,0,0
116895,49,0,5,0,0,0,0,0,0
116966,49,0,11,0,0,0,5,0,0
117056,49,0,0,2,0,1,0,0,0
117120,49,0,0,0,0,2,5,0,0
117394,49,0,2,0,1,3,0,0,0
117529,49,0,11,0,0,0,0,0,0
117844,49,0,21,0,0,4,0,0,0
117895,49,0,0,0,0,0,2,0,0
117912,49,0,2,0,0,0,4,0,1
117992,49,0,0,0,0,0,14,0,0
118190,49,0,0,0,0,0,20,0,0
118244,49,5,0,0,0,0,2,0,0
118338,49,0,0,0,0,4,0,0,0
118483,49,0,5,4,0,0,0,0,0
118624,49,0,0,0,0,0,0,0,9
118651,49,0,0,0,0,0,5,0,0
118669,49,0,0,0,0,0,0,0,0
118752,49,0,2,0,0,0,2,0,5
118820,49,0,0,3,0,0,0,0,0
119038,49,0,0,0,0,2,2,0,0
119276,49,0,0,0,0,12,0,0,0
119327,49,0,0,8,0,1,0,0,0
119429,49,0,0,13,0,0,0,0,0
119469,49,0,0,0,0,0,0,0,0
119567,49,0,7,0,0,0,0,0,0
119853,49,0,5,0,0,0,0,0,0
119998,49,0,0,0,0,0,0,0,0
120109,49,0,0,0,0,0,16,0,0
120232,49,0,24,0,0,0,0,0,0
120332,49,0,8,0,0,0,0,0,0
120568,49,0,0,4,0,0,0,0,0
120723,49,0,4,2,4,0,9,0,0
120835,49,0,0,0,0,0,0,0,0
120841,49,0,9,0,0,0,0,0,4
120853,49,0,0,0,0,0,7,0,0
120932,49,0,0,3,0,0,0,0,0
121018,49,0,0,0,0,0,0,0,0
121106,49,0,3,0,0,0,11,0,0
121149,49,0,1,0,0,0,0,0,0
121247,49,0,1,1,8,0,0,0,0
121367,49,0,0,0,0,0,0,0,0
121537,49,0,0,0,0,0,0,0,0
121841,49,0,5,0,0,0,0,0,0
121951,49,0,3,0,0,0,0,0,0
122181,49,0,2,11,0,0,0,0,0
122202,49,0,3,1,0,0,0,0,0
122291,49,0,7,0,0,0,0,0,0
122362,49,0,0,0,0,0,5,0,0
122468,49,0,15,3,0,0,0,0,0
122588,49,0,2,4,2,0,0,0,0
122814,49,0,8,0,0,0,0,0,22
122863,49,0,6,0,0,0,14,0,0
122932,49,0,4,1,0,0,3,0,0
123114,49,0,0,0,13,1,0,0,0
123116,49,2,2,0,0,0,0,0,9
123239,49,0,0,0,13,0,7,0,0
123252,49,0,0,0,4,0,1,0,0
123298,49,6,0,1,0,0,17,0,0
123317,49,0,0,0,0,0,0,0,0
123324,49,0,4,0,0,0,0,0,0
123327,49,0,4,0,0,2,0,0,0
123355,49,2,0,6,2,2,0,0,0
123367,49,0,1,1,0,0,0,0,0
123688,49,0,0,9,0,2,0,0,0
123861,49,0,3,0,0,2,0,0,1
123991,49,0,0,0,0,0,6,0,0
124022,49,0,0,6,0,1,3,0,0
124029,49,0,5,0,0,0,0,0,0
124248,49,0,0,1,0,0,0,0,12
124346,49,2,0,0,0,0,10,0,0
124549,49,0,0,10,0,0,0,0,5
124749,49,0,0,0,0,1,0,0,0
124865,49,7,0,5,2,1,0,0,0
124932,49,0,0,0,0,0,0,0,0
124946,49,0,6,0,0,2,0,0,0
124972,49,0,0,0,0,4,5,0,6
125082,49,0,5,5,2,0,26,0,0
125205,49,0,1,6,0,1,0,0,0
125240,49,1,14,0,0,0,0,0,0
125401,49,0,0,0,0,3,0,0,0
125439,49,0,0,0,0,0,4,0,0
125626,49,0,0,0,0,0,12,0,0
125661,49,0,0,0,0,0,0,0,0
125723,49,0,0,0,0,5,0,0,0
125887,49,0,0,0,0,0,0,0,0
125926,49,0,0,1,0,4,0,0,19
126136,49,0,3,0,0,0,0,0,0
126138,49,0,1,0,0,16,0,0,0
126560,49,7,0,2,0,0,0,0,0
126729,49,0,2,7,0,0,22,0,0
126787,49,0,9,0,0,0,7,0,0
126973,49,0,0,1,1,0,0,0,11
127277,49,6,3,0,0,0,0,0,0
127319,49,0,0,0,0,0,0,0,0
127585,49,0,1,0,0,1,0,0,5
127736,49,2,0,0,0,0,7,0,0
127797,49,0,9,6,0,0,0,0,0
127859,49,0,0,0,12,0,2,0,0
127907,49,0,0,1,15,0,0,0,0
128214,49,0,2,1,0,0,0,0,0
128265,49,0,19,0,0,0,0,0,0
128330,49,0,0,0,0,0,0,0,0
128517,49,0,16,0,0,0,0,0,0
128554,49,0,0,0,0,0,0,0,7
128585,49,0,14,7,1,0,0,0,0
128600,49,0,0,0,0,0,0,0,0
128613,49,0,0,0,0,0,0,0,0
128740,49,0,0,1,0,0,7,0,0
129045,49,0,0,0,7,0,2,0,0
129077,49,0,0,0,0,0,0,0,9
129166,49,0,0,9,0,1,0,0,0
129180,49,8,0,0,0,0,0,0,0
129407,49,0,0,3,0,0,1,0,0
129562,49,0,8,1,0,0,0,0,0
130149,49,0,0,0,0,0,9,0,0
130279,49,0,0,0,0,0,5,0,0
130506,49,0,10,0,0,4,0,0,0
130671,49,0,0,0,0,1,0,0,0
130947,49,0,3,2,0,1,0,0,0
131049,49,0,0,0,0,0,0,0,0
131331,49,0,0,0,0,0,0,0,0
131434,49,0,0,2,0,1,3,0,0
131553,49,13,0,0,0,0,0,0,0
131887,49,0,5,0,0,0,0,0,0
132306,49,0,0,0,0,0,0,0,0
132449,49,0,0,18,0,0,0,0,0
132470,49,0,16,2,0,0,0,0,0
132555,49,2,5,0,0,0,0,0,0
132610,49,0,0,1,0,0,0,0,0
132637,49,0,1,0,0,2,2,0,0
132702,49,0,2,5,0,1,0,0,0
132734,49,0,2,11,0,0,0,0,0
132770,49,0,2,2,0,18,0,0,0
133006,49,0,1,0,0,2,0,0,0
133245,49,1,2,2,6,7,0,0,0
133276,49,0,5,0,0,0,0,0,4
133422,49,0,7,0,0,0,19,0,0
133445,49,0,0,0,0,0,6,0,0
133598,49,0,7,0,0,0,0,0,0
133929,49,0,0,0,0,0,8,0,0
134031,49,1,5,0,3,26,0,0,1
134152,49,0,6,0,0,0,0,0,0
134292,49,0,1,0,0,0,0,0,0
134329,49,0,0,0,0,28,0,0,0
134686,49,0,0,0,0,0,0,0,0
135176,49,0,1,0,0,7,10,0,0
135246,49,0,1,0,0,0,0,0,0
135270,49,0,0,0,0,0,0,0,0
135484,49,0,0,0,0,0,0,0,0
135540,49,0,0,1,0,0,0,0,0
135577,49,0,0,0,1,1,0,0,0
135672,49,0,0,3,0,0,1,0,0
135952,49,0,1,1,0,0,0,0,0
136170,49,0,0,0,0,0,0,0,0
136202,49,0,0,4,0,0,1,0,0
136217,49,0,0,0,0,1,7,0,0
136296,49,0,0,0,0,0,2,0,0
136472,49,0,1,0,3,0,0,0,0
136548,49,0,0,0,0,0,0,0,0
136551,49,4,11,0,0,0,0,3,0
136671,49,0,0,0,0,2,0,0,14
136778,49,0,1,0,0,0,0,0,0
136894,49,0,1,0,0,4,0,0,0
137222,49,0,0,0,0,0,0,0,0
137365,49,0,0,0,0,0,0,0,0
137429,49,0,0,0,0,0,0,0,0
137585,49,0,0,0,2,2,0,0,2
137596,49,0,13,1,0,0,0,0,0
137780,49,0,0,0,0,0,0,0,0
137815,49,0,0,0,0,0,0,0,0
137835,49,0,0,0,0,0,0,0,0
137860,49,0,0,0,0,0,1,0,0
138142,49,0,0,0,1,3,0,0,1
138192,49,14,0,0,0,2,0,0,5
138194,49,0,0,0,0,0,5,0,0
138312,49,0,12,0,0,0,0,0,0
138324,49,0,0,0,0,0,0,0,0
138341,49,0,0,3,0,0,0,0,0
138378,49,0,6,9,0,0,0,0,0
138495,49,0,19,0,0,0,0,0,0
138549,49,0,0,6,0,6,0,0,0
138705,49,0,0,1,0,0,0,0,8
139012,49,0,3,0,0,0,0,0,0
139129,49,0,0,0,0,2,0,0,0
139247,49,0,0,0,0,0,0,0,0
139641,49,0,6,0,0,0,0,0,0
139922,49,0,0,0,0,1,0,0,0
139972,49,0,0,0,0,0,0,0,0
140033,49,0,0,0,0,0,0,0,0
140113,49,2,1,0,0,0,7,0,15
140120,49,0,1,0,0,0,0,0,0
140237,49,0,4,0,0,0,0,0,0
140400,49,0,0,0,0,0,1,0,0
140926,49,0,2,2,0,0,1,0,0
141027,49,0,0,0,0,2,1,0,0
141200,49,0,0,0,0,0,0,0,0
141365,49,0,1,0,0,0,0,0,0
141391,49,0,9,0,0,4,0,0,0
141501,49,0,0,0,0,0,0,0,0
141520,49,0,290,5,0,0,0,3,2
141900,49,0,3,7,1,1,0,0,0
141949,49,0,0,0,0,2,0,0,3
142042,49,0,0,3,0,0,0,0,0
142125,49,0,0,0,0,1,0,0,0
142143,49,0,0,6,0,1,0,0,0
142269,49,0,2,0,0,0,0,0,0
142331,49,0,1,0,0,1,0,0,1
142485,49,0,0,8,0,0,0,0,0
142522,49,0,6,0,0,0,0,0,0
142665,49,0,0,0,2,0,12,0,0
142719,49,0,1,0,0,0,0,0,0
142789,49,0,0,5,0,1,7,0,0
142985,49,0,0,0,1,0,12,0,0
143023,49,0,1,2,2,10,0,0,0
143046,49,0,4,0,0,0,0,0,0
143084,49,0,2,0,0,0,0,0,0
143157,49,15,4,9,0,0,0,0,0
143165,49,0,4,0,0,0,0,0,0
143178,49,0,1,0,0,0,0,0,0
143181,49,5,0,0,0,0,0,0,0
143467,49,0,0,0,1,9,0,0,0
143592,49,6,0,0,0,0,0,0,0
143623,49,0,7,0,0,1,0,0,0
143629,49,0,0,0,0,0,2,0,0
144135,49,0,0,0,0,0,0,0,0
144263,49,0,7,0,0,1,1,0,0
144344,49,0,1,0,0,0,0,0,0
144415,49,0,4,0,0,0,0,0,0
144531,49,1,25,0,0,0,4,0,3
144589,49,0,1,0,0,0,0,0,10
144821,49,1,2,0,0,0,0,0,0
144889,49,0,0,2,0,0,0,0,0
145032,49,0,14,10,0,1,0,0,0
145110,49,0,6,0,0,1,0,0,0
145282,49,0,2,0,0,0,0,0,0
145523,49,0,1,6,1,0,0,0,0
145612,49,19,0,0,0,3,0,0,0
145679,49,0,4,3,0,1,9,0,0
145687,49,0,0,0,0,4,0,0,0
145804,49,0,0,1,0,0,13,0,0
145972,49,0,0,9,0,0,0,0,0
146282,49,0,4,0,0,0,0,0,0
146321,49,0,11,0,0,0,0,0,0
146366,49,0,0,0,0,0,1,0,0
146406,49,0,5,0,0,0,0,0,0
146440,49,0,0,8,0,1,0,0,0
146473,49,0,0,0,0,2,0,0,0
146637,49,0,1,0,0,2,0,0,3
146708,49,0,0,0,0,3,6,0,0
146829,49,0,0,0,0,0,0,0,0
146831,49,0,14,0,0,0,2,0,0
147036,49,0,0,0,0,4,0,0,0
147111,49,0,0,0,0,1,0,0,0
147236,49,0,9,0,0,1,0,0,0
147298,49,0,0,0,0,0,0,0,0
147340,49,0,14,0,0,0,0,0,2
147392,49,0,3,0,0,0,0,0,0
147421,49,0,0,0,0,2,0,0,0
147602,49,0,0,0,0,3,0,0,0
147885,49,0,0,11,0,3,0,0,0
148932,49,0,0,0,1,0,0,0,10
148967,49,0,0,2,0,0,0,0,2
149063,49,3,0,0,2,0,0,0,0
149608,49,10,0,0,0,9,0,0,0
149665,49,0,2,0,0,0,0,0,0
149789,49,0,5,0,0,0,0,0,0
111952,48,0,2,0,7,0,1,0,0
112215,48,0,0,0,0,2,16,0,0
112326,48,0,0,0,0,0,0,0,9
112399,48,0,0,0,0,0,0,0,0
112455,48,2,0,5,3,1,2,0,0
112513,48,0,4,7,0,0,0,0,0
112523,48,0,138,6,0,1,0,0,0
112605,48,0,6,0,0,0,0,0,0
112657,48,0,21,0,0,0,0,0,0
113239,48,0,0,0,0,0,0,0,14
113355,48,0,8,1,0,1,0,0,0
113383,48,8,1,0,0,5,0,0,1
113436,48,1,1,1,4,0,0,0,0
113500,48,0,0,0,0,0,9,0,0
113660,48,2,3,0,0,8,0,0,0
113916,48,0,4,0,0,0,0,0,0
113964,48,0,15,0,0,0,0,0,0
114069,48,0,0,0,0,0,0,0,0
114279,48,24,1,0,1,6,0,0,0
114290,48,0,0,0,0,5,0,0,0
114324,48,4,0,0,0,2,0,0,0
114347,48,0,0,0,0,0,0,0,0
114443,48,1,0,0,0,16,1,0,0
114565,48,0,183,0,0,0,0,0,0
114867,48,0,3,0,0,2,1,0,0
114890,48,0,0,0,0,5,0,0,0
115041,48,0,2,0,0,0,0,0,0
115111,48,0,0,0,0,0,5,0,0
115133,48,0,0,0,0,0,0,0,0
115159,48,0,3,0,0,0,0,0,1
115337,48,0,7,0,0,0,27,0,0
115356,48,0,0,0,1,1,0,0,0
115384,48,0,4,0,0,0,0,0,1
115450,48,0,1,0,0,0,0,0,0
115512,48,1,0,0,3,0,12,0,0
115546,48,0,2,0,0,0,7,0,5
115621,48,0,0,0,0,0,0,0,0
115682,48,0,0,0,0,0,0,0,0
115712,48,0,6,0,0,0,0,0,0
115759,48,0,10,0,0,0,10,0,0
115866,48,0,0,0,0,1,0,0,0
116193,48,0,50,0,0,0,0,0,0
116428,48,0,2,0,1,3,0,0,0
116429,48,0,0,0,0,0,14,0,0
116517,48,22,6,0,0,0,6,0,0
116656,48,0,0,0,0,0,0,0,0
116718,48,1,3,1,0,10,0,0,0
116758,48,0,0,0,1,1,0,0,0
116823,48,0,0,0,0,0,0,0,0
116873,48,0,1,3,0,1,0,0,0
116880,48,0,1,0,0,0,0,0,0
116923,48,0,5,1,0,0,0,0,0
117152,48,0,0,0,0,1,0,0,0
117321,48,0,0,0,4,17,0,0,0
117589,48,0,0,0,0,0,13,0,0
117663,48,0,0,0,0,0,0,0,12
117775,48,0,0,0,0,0,0,0,7
117935,48,0,0,0,2,5,26,0,0
117946,48,3,0,0,12,0,0,0,0
117988,48,0,8,0,1,0,0,0,0
118013,48,0,0,0,0,0,0,0,0
118258,48,0,2,8,0,0,0,0,0
118366,48,0,0,0,12,0,0,0,0
118647,48,0,28,0,0,0,0,0,0
118725,48,0,0,0,0,0,0,0,14
118746,48,0,7,0,11,6,9,0,2
118799,48,0,3,0,0,4,11,0,0
118847,48,0,0,0,0,0,0,0,7
119054,48,0,8,0,0,0,0,0,0
119080,48,0,0,0,0,0,0,0,13
119326,48,0,0,0,0,5,1,0,0
119336,48,0,0,4,0,0,0,0,0
119340,48,0,0,0,0,0,4,0,0
119466,48,0,0,0,0,0,0,0,0
119487,48,0,0,2,0,0,0,0,0
119571,48,0,0,0,0,0,0,0,0
119600,48,0,0,9,0,1,0,0,0
119821,48,0,0,0,0,0,0,0,13
119836,48,0,0,0,0,0,0,0,5
119898,48,0,14,0,0,0,0,27,0
120282,48,0,0,0,0,0,0,0,0
120291,48,0,0,0,0,0,0,0,0
120535,48,0,0,0,6,0,0,0,0
120616,48,0,5,0,0,0,0,0,0
120644,48,0,1,0,1,0,0,0,0
120673,48,0,3,0,0,0,9,0,0
120710,48,0,6,0,0,0,13,0,4
120935,48,0,31,0,0,0,0,0,0
120946,48,0,10,0,0,0,4,0,2
120955,48,0,0,0,0,5,0,0,0
120958,48,0,12,0,0,0,17,0,0
121045,48,0,0,0,0,0,0,0,7
121152,48,67,0,20,0,2,0,0,0
121335,48,1,14,4,0,0,0,0,0
121480,48,0,3,0,0,0,0,0,0
121546,48,4,0,0,0,0,0,0,0
121571,48,0,1,0,0,0,0,0,0
121779,48,0,0,0,29,0,2,0,0
121889,48,0,15,0,0,0,0,0,0
121981,48,0,0,0,0,0,0,0,0
122142,48,0,14,0,0,0,1,0,0
122333,48,0,0,0,0,1,3,0,0
122347,48,0,1,0,0,0,0,0,0
122378,48,0,0,0,1,1,0,0,0
122399,48,0,1,0,0,0,0,0,0
122777,48,0,5,0,0,0,0,0,0
123035,48,0,2,4,0,0,0,0,0
123338,48,0,0,0,0,0,0,0,0
123538,48,0,13,0,0,0,0,0,0
123844,48,2,0,0,1,0,0,0,0
123895,48,0,10,0,0,0,0,0,0
123964,48,0,0,0,0,0,0,0,6
124122,48,6,3,0,17,3,0,0,0
124320,48,0,2,0,0,0,5,0,0
124555,48,0,4,2,0,0,0,0,0
124699,48,0,0,0,0,0,0,0,0
124857,48,0,0,8,0,0,0,0,2
124871,48,0,0,0,0,0,3,0,0
125014,48,0,19,0,0,0,0,0,0
125154,48,0,1,12,0,7,1,0,0
125218,48,0,24,0,0,0,0,0,0
125280,48,0,0,1,0,4,0,0,0
125282,48,0,2,0,0,1,34,0,0
125291,48,0,2,0,0,0,0,0,2
125324,48,0,0,0,0,0,0,0,0
125508,48,15,0,2,11,2,6,0,0
125838,48,1,20,1,0,118,0,0,1
126027,48,0,7,0,0,0,0,0,0
126206,48,0,2,0,0,1,0,0,0
126373,48,0,16,1,0,0,0,0,0
126393,48,0,6,0,4,1,1,0,0
126446,48,11,4,0,0,0,3,0,0
126479,48,0,0,0,0,0,0,0,0
127001,48,1,0,0,0,4,0,0,0
127006,48,0,1,0,0,1,8,0,0
127289,48,0,6,0,0,0,0,0,0
127323,48,0,4,0,4,0,0,0,0
127332,48,0,6,0,0,0,3,0,0
127518,48,0,7,3,0,0,0,0,0
127574,48,0,0,0,0,0,0,0,0
127974,48,0,0,0,0,7,0,0,0
128055,48,0,0,0,0,0,0,0,0
128293,48,0,3,0,3,0,0,0,0
128312,48,9,0,3,0,2,0,0,0
128425,48,0,0,0,0,1,0,0,16
128471,48,9,0,6,0,7,0,0,0
128482,48,0,1,0,0,0,0,0,0
128565,48,0,4,0,0,1,0,0,0
128649,48,0,1,0,0,0,0,0,0
128913,48,0,11,4,0,1,0,0,0
129079,48,0,0,0,11,0,7,0,0
129293,48,0,7,0,0,0,10,0,0
129457,48,0,0,0,2,4,10,0,0
129478,48,0,0,0,0,0,0,0,0
129517,48,0,0,0,0,17,0,0,0
129585,48,0,15,0,0,0,0,0,0
129603,48,0,1,0,14,0,0,0,0
129969,48,0,0,0,0,0,0,0,0
129984,48,0,0,0,0,0,0,0,0
130107,48,0,19,0,0,0,0,0,0
130150,48,24,0,1,0,5,0,0,0
130175,48,0,8,0,0,0,3,0,0
130295,48,1,58,0,0,1,1,0,1
