"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F998F","F09F918C","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
61191,7,0,0,2,0,0,2,0,0,49,0,0,142,0,0,0,0,0,0,0
61222,7,190,99,2,0,0,20,2,0,6,0,0,0,0,0,0,0,0,0,0
61237,7,109,0,0,0,1,161,22,0,3,0,0,0,0,4,0,0,0,0,0
61252,7,130,67,2,0,0,238,10,108,2,0,0,0,0,0,0,0,1,0,0
61272,7,68,0,0,2,0,46,165,0,2,0,0,0,0,0,0,0,0,0,0
61340,7,1,73,2,103,0,285,14,5,1,0,0,0,0,1,0,0,0,0,0
61367,7,240,0,0,41,0,5,2,0,13,0,0,0,0,0,0,0,0,0,0
61393,7,3,347,1,0,0,6,0,0,33,0,0,0,0,0,0,12,3,0,0
61398,7,36,586,1,8,0,20,2,76,0,0,0,0,0,0,0,0,0,0,0
61423,7,0,60,0,0,0,451,87,0,3,0,1,0,0,23,0,3,20,0,0
61436,7,33,11,2,0,0,218,18,0,2,0,0,0,0,3,0,0,0,0,0
61476,7,5,338,0,18,0,93,5,12,3,0,0,0,0,0,0,0,0,0,0
61511,7,0,0,420,0,6,0,0,0,0,0,23,36,0,152,0,0,0,0,0
61602,7,0,0,1,16,0,44,30,0,1,0,185,0,0,2,0,0,0,0,0
61604,7,0,0,0,0,0,12,110,0,12,0,0,0,0,0,0,0,0,0,0
61611,7,296,39,1,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0
61615,7,36,526,0,8,0,13,1,129,0,0,0,0,0,0,0,17,0,0,0
61705,7,24,17,1,10,0,199,52,0,0,0,0,0,0,0,0,0,0,0,0
61710,7,132,568,1,2,0,23,0,89,0,0,0,3,0,0,0,0,2,0,0
61720,7,134,0,1,0,0,58,0,1,7,0,0,0,0,0,0,0,4,0,0
61738,7,162,75,0,0,0,5,114,0,5,0,0,0,0,0,0,0,0,0,0
61798,7,23,248,2,22,0,69,0,465,3,0,0,1,0,0,0,0,0,0,3
61815,7,229,171,1,17,0,39,0,38,3,0,0,0,0,0,0,1,0,0,1
61899,7,0,12,1,30,0,16,77,0,1,0,189,4,0,41,0,0,0,0,1
61903,7,27,557,2,0,0,22,1,150,2,0,0,0,0,0,28,0,0,0,6
61968,7,13,705,3,5,0,47,2,20,0,0,0,0,0,0,0,9,0,0,6
61974,7,0,5,0,307,0,17,0,0,4,0,60,0,0,0,0,0,0,0,0
62022,7,0,0,2,0,13,6,0,0,27,0,191,0,0,2,0,41,0,0,1
62048,7,10,462,0,55,0,13,7,0,3,0,0,0,0,0,0,0,0,0,1
62057,7,2,682,1,132,0,29,1,24,2,0,0,0,0,0,6,0,0,0,0
62070,7,0,0,0,0,2,9,109,0,51,0,0,0,0,8,0,0,0,0,0
62084,7,314,32,2,15,0,17,1,164,2,0,0,0,0,0,0,27,0,0,1
62085,7,14,484,0,0,0,223,37,32,3,0,0,0,0,0,4,2,0,0,1
62087,7,48,240,0,0,0,287,5,0,1,0,0,0,0,0,0,0,0,0,1
62105,7,2,359,0,63,0,43,5,0,2,0,0,0,0,0,0,0,0,0,1
62180,7,0,662,3,73,0,41,7,21,0,0,0,0,0,0,0,26,0,0,1
62216,7,188,7,0,0,0,0,0,0,43,0,0,0,0,2,0,0,0,0,2
62225,7,29,463,1,2,0,7,9,151,0,0,0,0,0,0,24,39,0,0,2
62375,7,2,0,0,0,0,86,5,0,67,0,0,0,0,0,2,0,0,0,1
62403,7,241,0,1,0,0,0,3,61,6,0,0,0,0,0,0,27,9,0,2
62408,7,4,764,1,1,0,81,17,0,0,0,0,0,0,0,0,0,0,0,1
62428,7,162,123,0,0,1,5,0,0,1,0,0,0,0,0,25,10,0,0,2
62510,7,5,436,0,4,0,0,16,49,1,0,0,0,1,0,0,0,0,0,2
62512,7,42,1,0,0,0,223,9,26,1,0,0,0,0,0,0,0,0,0,1
62518,7,0,7,1,0,0,14,9,0,1,0,147,0,0,32,0,0,45,0,1
62540,7,176,0,1,7,0,6,0,0,24,0,0,0,0,0,0,0,0,0,1
62543,7,0,0,1,1,0,3,0,0,29,0,98,0,0,6,0,0,0,0,2
62591,7,151,470,0,4,0,2,0,63,4,0,0,0,0,0,0,0,0,0,2
62680,7,5,0,1,4,11,144,6,80,0,0,2,0,0,0,0,0,0,0,1
62742,7,1,0,1,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,1
62780,7,68,751,3,0,0,172,12,81,2,0,0,0,0,0,46,7,0,0,3
62799,7,0,0,0,0,19,0,2,0,103,0,0,1,0,24,0,0,0,0,2
62802,7,270,67,2,0,0,0,4,117,2,0,0,0,0,0,0,1,0,0,5
62812,7,16,594,1,0,0,3,4,41,8,0,0,0,0,0,107,5,0,0,2
62834,7,67,484,1,0,0,28,4,4,0,0,0,0,0,0,0,0,0,0,1
62840,7,225,203,3,0,0,0,4,49,2,0,0,0,0,8,13,0,0,0,2
62860,7,65,314,1,7,0,18,23,0,0,0,0,0,0,3,0,4,0,0,1
62978,7,1,0,1,2,0,13,8,0,23,0,246,0,0,15,0,0,0,0,1
63030,7,4,558,1,0,0,0,60,17,2,0,0,0,0,0,23,19,0,0,2
63043,7,102,821,1,0,0,5,1,203,0,0,0,0,0,0,32,0,6,0,5
63065,7,137,333,0,0,0,0,2,0,0,0,0,0,0,0,15,1,0,0,5
63078,7,19,0,2,0,0,8,0,0,126,0,0,0,0,0,2,0,0,0,1
63096,7,140,72,0,0,0,1,7,0,54,0,0,0,0,0,0,0,9,0,2
63103,7,223,26,0,0,0,0,1,54,6,0,0,0,0,0,3,0,0,0,1
63188,7,269,57,1,0,8,5,1,0,1,0,0,0,0,0,5,0,3,0,1
63218,7,1,6,2,21,1,39,114,0,6,0,3,0,0,0,0,0,0,0,1
63246,7,7,71,0,235,0,3,5,6,1,0,0,0,0,0,27,3,0,0,2
63250,7,0,255,4,2,0,123,9,23,0,0,0,0,0,0,0,0,0,0,2
63278,7,2,0,5,0,1,3,162,0,69,5,0,0,0,0,0,16,3,0,1
63309,7,169,0,1,5,0,0,7,0,36,0,0,0,0,0,0,0,0,0,8
63328,7,114,21,0,0,0,9,19,13,0,0,0,0,0,0,0,0,0,0,30
63355,7,2,254,1,10,0,23,0,8,0,0,0,0,0,11,0,0,0,0,1
63359,7,120,104,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,1
63385,7,214,76,0,0,0,6,0,39,17,0,0,0,0,0,6,0,0,0,1
63436,7,14,192,0,0,0,276,2,2,0,0,0,0,0,0,0,0,0,0,1
63450,7,0,0,1,17,0,5,0,0,10,0,17,169,0,56,0,2,0,0,1
63455,7,67,0,0,0,94,3,0,0,0,0,0,0,0,0,0,0,0,0,2
63462,7,4,732,1,8,0,38,7,125,0,0,0,0,0,0,3,5,0,0,1
63501,7,30,15,0,0,0,4,0,0,0,0,0,0,0,0,93,0,0,0,1
63532,7,234,24,0,0,0,9,0,0,2,0,0,0,0,0,22,0,0,0,26
63544,7,93,7,1,4,0,18,129,43,0,0,2,0,0,0,116,0,0,0,2
63600,7,328,0,0,0,2,9,30,8,19,0,2,0,0,0,13,0,0,0,3
63615,7,0,0,2,0,0,7,0,0,75,0,0,110,0,0,0,0,0,0,2
63617,7,174,0,2,0,0,1,39,0,11,0,0,0,0,0,0,0,0,0,10
63646,7,51,138,0,0,0,4,3,213,4,0,0,0,0,0,0,0,0,0,6
63681,7,2,144,0,0,1,10,0,0,4,11,0,0,0,0,0,4,253,0,5
63692,7,32,0,2,0,1,92,1,0,22,0,0,0,0,0,0,3,0,0,1
63693,7,35,712,0,16,0,2,0,137,2,0,0,0,0,0,0,0,0,0,2
63702,7,4,102,1,449,0,33,14,4,3,4,0,0,3,0,0,0,0,0,0
63736,7,0,441,0,0,0,6,18,0,0,0,0,0,0,0,8,20,0,0,1
63830,7,5,473,1,0,0,31,8,12,2,0,0,0,0,0,20,0,0,0,1
63843,7,141,321,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,12
63844,7,44,153,0,0,2,0,0,8,2,0,0,0,0,0,0,5,0,0,4
63854,7,304,3,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6
63855,7,97,451,0,0,0,7,4,56,2,0,0,0,0,0,1,9,0,0,1
63887,7,3,302,0,9,0,34,71,0,0,0,0,0,0,0,0,6,0,0,1
63902,7,15,94,2,0,0,236,29,21,1,0,0,0,0,0,0,9,0,0,4
63929,7,25,330,0,6,2,3,5,0,2,0,2,0,0,0,0,0,0,0,1
63930,7,0,0,3,0,0,0,0,0,10,0,67,99,0,3,0,0,0,0,1
63938,7,0,0,0,0,0,0,0,0,23,0,150,31,0,4,0,0,0,0,1
63989,7,78,198,0,0,0,6,1,22,1,0,0,0,0,0,0,14,0,0,3
64007,7,130,0,0,4,0,7,41,6,36,0,2,0,0,0,6,0,0,0,1
64009,7,43,0,0,0,0,10,0,0,117,0,0,0,0,0,0,0,0,0,1
64024,7,381,2,2,0,0,18,0,51,2,0,0,0,0,0,68,0,4,0,2
64068,7,0,0,1,11,0,7,0,0,1,0,61,45,0,235,0,0,0,0,1
64076,7,179,0,2,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,1
64095,7,308,48,0,0,0,31,7,4,1,0,0,0,0,0,0,0,0,0,4
64113,7,0,0,5,2,0,0,13,0,14,0,271,1,0,88,0,0,0,0,2
64117,7,141,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,9
64118,7,68,398,1,0,1,11,11,12,0,0,0,0,0,0,40,3,0,0,4
64149,7,33,588,0,9,0,6,0,111,0,0,0,0,0,0,1,0,0,0,3
64195,7,0,0,0,81,1,30,0,2,8,0,0,0,0,0,0,0,242,0,2
64198,7,19,237,0,4,0,24,39,0,1,0,0,0,0,0,2,2,0,0,2
64202,7,165,61,2,7,177,0,3,3,2,0,0,0,0,0,0,0,0,0,1
64210,7,0,100,0,222,0,0,6,7,12,0,0,0,0,0,0,0,0,0,15
64211,7,3,293,2,1,0,0,7,52,4,0,0,0,0,1,0,0,0,0,1
64243,7,0,0,2,29,0,34,8,0,0,0,179,4,0,0,0,2,0,0,2
64263,7,368,0,1,0,0,3,0,40,0,0,0,0,0,0,64,1,0,0,2
64329,7,0,213,0,64,0,6,12,0,1,0,0,0,0,5,0,3,0,0,1
64337,7,46,41,0,15,0,224,15,118,2,0,0,0,0,0,0,0,0,0,2
64347,7,0,274,3,101,0,0,4,0,0,1,30,0,0,4,0,0,0,0,1
64352,7,104,300,2,2,0,15,5,31,5,0,0,0,0,0,0,97,0,0,2
64417,7,13,349,2,18,0,2,25,76,1,0,0,0,0,3,7,0,0,0,0
64423,7,90,383,1,0,0,0,0,23,2,0,1,0,0,0,0,3,0,0,2
64448,7,20,182,0,0,0,1,1,28,3,0,0,0,0,0,0,0,0,0,2
64465,7,249,0,1,2,0,1,0,15,0,0,0,3,0,0,62,7,0,0,1
64513,7,0,0,0,0,0,125,0,0,34,0,4,10,0,0,0,0,0,0,1
64557,7,0,0,3,0,0,7,120,0,32,0,0,0,0,0,0,0,0,0,1
64560,7,203,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8
64569,7,14,463,1,77,0,9,4,0,0,0,0,3,0,0,4,0,0,0,1
64608,7,216,190,5,0,0,41,0,9,6,0,0,0,0,0,0,8,0,0,1
64706,7,0,36,2,125,0,176,0,0,0,0,0,1,0,23,0,0,0,0,1
64773,7,34,552,0,0,0,4,2,124,0,0,0,0,0,0,9,2,0,0,1
64809,7,43,325,1,0,0,0,0,72,2,0,0,0,0,0,0,0,0,0,4
64815,7,0,10,0,0,0,3,118,0,27,18,0,0,0,0,0,0,0,0,1
64837,7,104,286,1,3,0,2,1,30,1,0,0,0,0,0,0,0,0,0,1
64839,7,1,117,4,0,0,0,7,4,3,0,0,0,0,120,5,1,0,0,1
64840,7,1,288,0,7,0,8,33,7,1,0,0,0,0,11,0,0,0,0,1
64894,7,578,338,3,0,2,3,0,150,0,0,0,0,0,0,55,6,0,0,11
64897,7,292,8,0,4,0,0,0,123,1,0,0,0,0,0,1,8,0,0,5
64996,7,9,25,0,16,0,8,18,122,0,0,0,0,0,0,210,0,7,0,1
65001,7,191,0,2,0,0,16,0,59,0,0,0,0,0,0,0,1,0,0,2
65019,7,12,223,2,61,0,3,1,0,2,3,1,0,0,0,0,0,0,0,2
65043,7,59,1,0,0,0,0,0,0,125,0,0,0,0,0,14,0,0,0,4
65065,7,22,513,1,3,0,3,4,160,0,0,0,0,0,0,26,0,0,0,1
65075,7,14,343,1,0,0,6,3,57,2,0,0,0,0,0,0,0,0,0,1
65083,7,4,337,1,86,0,5,32,0,1,0,0,0,0,0,0,0,2,0,1
65093,7,0,0,0,0,0,0,2,0,20,0,29,120,0,21,0,0,0,0,1
65103,7,0,4,0,20,0,140,55,0,1,0,0,1,0,13,0,0,6,0,1
65139,7,3,0,0,7,0,1,166,0,1,0,0,0,0,0,0,0,19,0,2
65242,7,0,0,1,0,0,3,0,0,141,0,0,55,0,0,0,0,0,0,1
65251,7,297,268,0,0,0,5,0,117,3,0,0,0,0,0,0,0,0,0,1
65257,7,150,79,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
65270,7,31,486,0,0,0,106,0,48,1,0,0,0,0,0,0,2,0,0,2
65308,7,212,113,3,0,0,0,3,50,3,0,0,0,0,0,0,3,0,0,7
65319,7,0,0,0,27,0,203,9,66,1,0,0,0,0,0,0,0,0,0,2
65348,7,153,0,1,0,0,26,0,0,18,1,0,0,0,0,0,0,0,0,2
65352,7,36,327,0,3,0,5,4,375,2,0,0,0,0,0,11,0,0,0,3
65360,7,0,21,0,309,0,6,27,0,2,0,0,0,0,38,0,0,0,0,1
65385,7,55,728,1,10,0,11,2,29,10,0,0,0,0,0,4,0,0,0,5
65406,7,212,0,1,0,0,0,1,1,1,0,0,0,0,0,39,1,0,0,4
65426,7,0,412,3,3,0,1,3,68,0,0,0,0,0,0,24,6,0,0,2
65452,7,12,156,0,418,0,2,29,6,2,0,0,0,1,0,3,7,0,0,0
65533,7,4,220,3,5,0,0,6,271,2,0,0,0,0,0,0,11,43,0,1
65552,7,92,572,0,1,0,4,3,190,0,0,0,0,0,0,0,9,0,0,5
65571,7,179,672,3,0,0,16,3,73,0,2,0,0,0,0,0,1,0,0,3
65602,7,125,366,0,0,0,0,14,15,2,0,0,0,0,0,50,0,0,0,1
65630,7,248,2,0,0,0,72,0,0,0,0,0,0,0,0,0,12,0,0,0
65638,7,0,28,0,274,0,2,1,0,5,68,0,0,0,0,0,0,0,0,0
65645,7,45,0,6,0,0,1,0,1,180,0,0,0,0,0,0,0,4,0,0
65662,7,0,12,1,5,0,243,47,5,2,0,0,0,0,12,0,0,3,0,0
65690,7,2,0,1,18,0,2,30,4,5,0,0,52,0,5,0,0,251,0,0
65715,7,162,78,2,15,0,233,16,6,1,0,0,0,0,0,4,3,0,0,0
65777,7,253,1,4,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0
65801,7,0,359,3,14,0,0,0,28,2,0,0,0,0,0,0,20,0,0,0
65812,7,91,0,1,17,0,0,8,0,6,0,0,0,0,0,0,124,0,0,0
65822,7,176,0,1,59,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
65833,7,40,345,2,11,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
65835,7,24,0,0,0,0,11,0,0,83,0,0,0,0,0,0,0,0,0,0
65856,7,0,345,3,3,0,14,0,0,27,0,9,0,0,0,0,0,16,0,0
65879,7,426,260,0,0,0,4,0,121,0,0,0,0,0,0,32,0,0,0,0
65912,7,70,57,1,11,0,18,4,242,1,0,0,1,0,0,9,0,0,0,0
65913,7,76,228,2,9,0,0,0,30,1,0,0,0,0,0,7,0,0,0,0
65919,7,0,301,1,39,0,53,9,23,0,0,0,0,0,0,0,0,0,0,0
65940,7,208,108,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
65966,7,53,327,1,6,2,0,0,63,6,0,0,0,0,0,0,0,0,0,1
65985,7,0,168,3,14,0,237,9,33,0,0,0,0,0,0,0,3,0,0,0
65990,7,3,391,0,0,0,3,1,101,1,0,0,0,0,0,4,0,8,0,0
66016,7,43,309,0,27,0,5,2,4,8,0,0,0,0,0,0,0,0,0,0
66018,7,23,273,1,0,0,1,0,71,12,0,0,0,0,0,0,0,0,0,0
66032,7,0,15,3,0,0,22,0,0,145,0,0,0,0,0,0,0,0,0,0
66058,7,0,72,2,0,84,0,0,0,34,0,0,0,0,0,0,0,0,0,0
66111,7,5,0,1,0,0,68,0,0,5,0,8,39,0,22,0,0,0,0,0
66155,7,12,296,3,4,0,0,0,16,20,0,0,0,0,0,0,1,0,0,0
66188,7,55,240,0,0,0,4,2,14,0,0,0,0,0,0,0,0,0,0,0
66202,7,228,33,2,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
66217,7,0,0,0,0,0,2,0,0,32,0,124,0,0,2,0,0,0,0,0
66285,7,32,826,0,0,0,4,7,224,5,0,0,0,0,0,13,8,0,0,7
66286,7,19,448,3,0,0,3,29,6,3,0,0,0,0,0,0,0,15,0,0
66301,7,5,345,3,23,0,32,5,93,0,0,0,0,0,0,0,0,0,0,0
66304,7,251,218,1,0,4,45,9,37,0,0,0,3,0,0,0,17,0,0,5
66334,7,0,356,0,70,0,36,4,5,0,0,0,0,0,0,0,0,0,0,0
66378,7,128,0,2,0,0,1,31,0,4,0,0,0,0,0,0,0,0,0,0
66474,7,7,0,0,4,0,0,67,6,155,0,0,2,0,2,0,0,37,0,0
66489,7,5,61,1,0,0,202,0,0,25,0,0,0,0,0,32,0,0,0,0
66500,7,167,71,5,4,0,0,8,140,2,0,0,0,0,0,0,0,0,0,7
66547,7,292,80,1,0,0,0,0,155,1,0,0,0,0,0,37,0,0,0,0
66550,7,2,535,0,40,0,12,32,2,4,0,0,4,0,0,0,1,0,0,0
66567,7,0,173,2,281,0,32,4,8,6,0,0,0,0,0,9,0,1,0,3
66620,7,32,495,0,5,0,9,2,178,1,0,0,0,0,0,10,0,0,0,6
66632,7,0,0,2,0,0,212,0,0,25,0,7,0,0,0,59,0,0,0,11
66640,7,19,116,3,299,2,6,13,8,4,0,0,0,0,0,0,36,0,0,0
66736,7,196,21,3,1,0,3,0,85,0,0,0,0,0,0,0,2,0,0,1
66748,7,157,0,0,0,0,46,0,0,10,0,0,0,0,0,0,0,0,0,0
66760,7,0,0,0,0,0,0,0,0,2,0,151,19,0,16,0,0,0,0,0
66765,7,0,0,0,0,0,30,15,0,8,0,0,0,0,0,0,0,228,0,0
66770,7,11,581,4,59,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0
66777,7,1,63,0,30,0,231,73,10,4,0,0,0,0,0,0,0,0,0,0
66845,7,36,139,2,1,0,266,16,4,0,0,0,0,0,1,0,2,8,0,0
66849,7,9,528,0,40,0,2,43,18,0,0,0,0,0,0,14,0,1,0,0
66875,7,24,745,2,12,0,0,18,8,3,0,0,0,0,0,35,2,0,0,0
66884,7,407,160,2,0,0,17,6,266,0,0,0,0,0,0,12,1,0,0,5
66905,7,319,61,2,0,0,3,4,42,77,0,0,10,0,0,28,18,0,0,0
66907,7,24,100,2,1,0,3,17,282,0,0,0,0,0,1,14,0,0,0,0
66944,7,3,357,2,7,0,3,22,3,13,0,0,0,0,0,0,0,0,0,0
66946,7,208,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2
66977,7,277,34,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,21
67010,7,23,11,1,15,2,212,0,0,0,0,0,0,0,0,48,0,0,0,3
67013,7,1,0,3,0,0,3,5,5,0,0,0,25,0,0,52,125,1,0,13
67045,7,402,237,2,3,0,7,0,103,0,0,0,0,0,0,12,0,0,0,0
67063,7,14,482,4,12,0,0,8,148,0,0,0,0,0,0,0,5,4,0,0
67114,7,71,0,0,0,0,0,12,249,0,0,0,0,0,0,2,5,0,0,25
67182,7,29,393,0,0,0,3,0,47,0,0,0,0,0,0,62,0,0,0,0
67183,7,0,43,1,88,0,178,10,7,0,0,0,0,0,0,0,0,0,0,0
67224,7,517,4,3,0,13,0,0,2,4,0,0,0,0,0,2,0,0,0,0
67269,7,20,0,4,19,0,0,0,0,220,0,58,0,0,0,0,0,1,0,0
67293,7,3,438,0,0,0,15,10,7,3,0,0,0,0,0,26,0,0,0,0
67309,7,71,292,1,0,10,0,2,3,5,0,0,0,0,0,0,1,4,0,0
67316,7,28,322,5,0,0,5,9,56,0,0,0,0,0,0,18,0,0,0,3
67350,7,193,16,1,0,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0
67368,7,0,317,1,57,0,0,27,6,1,0,5,0,0,0,0,34,2,0,0
67406,7,3,195,0,0,0,45,4,0,2,0,0,0,0,10,0,0,0,0,12
67416,7,29,0,4,25,0,0,0,224,69,0,0,5,0,0,0,0,0,0,19
67454,7,186,0,1,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,2
67519,7,240,30,0,0,0,7,5,0,2,0,0,0,0,0,68,0,0,0,0
67528,7,0,71,0,33,0,3,121,0,1,0,17,0,0,7,0,5,0,0,0
67536,7,51,556,5,3,0,1,4,100,0,0,0,0,0,0,30,0,0,0,3
67552,7,0,0,4,0,0,4,0,0,10,0,80,159,0,4,0,14,0,0,0
67572,7,195,42,1,16,0,45,12,0,3,0,0,0,0,0,58,0,0,0,0
67610,7,25,370,2,14,0,78,11,0,3,0,0,0,0,0,0,0,0,0,0
67628,7,11,353,2,0,0,33,21,12,0,0,0,0,0,0,0,0,0,0,0
67634,7,11,0,0,0,0,9,41,21,22,0,0,0,0,0,0,224,0,0,0
67684,7,99,1,1,3,0,116,0,0,1,0,0,0,0,0,0,0,8,0,0
67727,7,0,34,0,0,0,4,0,101,14,0,0,0,0,0,0,0,0,0,0
67811,7,40,26,4,0,0,153,0,28,17,0,0,0,0,0,1,1,0,0,9
67832,7,5,113,0,4,0,16,9,208,0,0,0,0,0,0,6,0,0,0,0
67834,7,14,190,1,0,0,113,15,0,2,0,0,0,0,0,0,0,0,0,0
67842,7,0,366,3,20,0,4,8,82,0,0,0,0,0,0,3,0,0,0,0
67895,7,316,125,4,0,0,7,1,7,1,0,0,0,0,0,5,0,0,0,0
67918,7,306,112,0,1,0,4,1,64,1,0,0,0,0,0,0,0,0,0,0
67945,7,0,0,1,0,0,0,0,0,115,0,11,29,0,0,0,0,0,0,0
67951,7,394,154,0,3,0,34,12,9,0,0,1,0,0,0,22,1,0,0,7
67991,7,11,166,1,3,0,188,16,13,0,0,0,0,0,1,0,0,0,0,0
68039,7,0,0,2,0,0,12,0,0,12,0,134,38,0,0,0,3,0,0,0
68067,7,0,0,3,52,0,5,198,65,18,0,0,0,0,3,0,3,0,0,0
68109,7,0,0,1,265,0,13,7,0,1,0,0,0,0,5,0,0,35,0,0
68146,7,136,26,0,0,2,225,0,86,1,0,0,0,0,0,17,12,19,0,0
68162,7,14,481,1,10,0,0,47,134,2,0,0,0,0,0,11,0,0,0,3
68193,7,104,59,0,3,0,1,11,220,0,0,0,0,0,0,0,15,0,0,0
68226,7,0,0,6,62,0,1,135,0,41,0,0,0,0,23,0,2,0,0,0
68229,7,0,5,0,0,4,0,0,0,37,0,70,127,0,0,0,0,0,0,1
68270,7,0,77,0,52,0,113,17,0,0,0,20,0,0,0,0,0,0,0,0
68277,7,6,81,1,0,0,5,118,0,15,0,0,0,0,0,0,0,0,0,0
68279,7,0,67,1,11,0,14,2,0,91,0,0,0,0,0,0,0,0,0,0
68295,7,0,0,4,0,0,11,31,0,1,0,0,3,0,0,0,0,183,0,0
68362,7,189,33,3,0,0,0,0,127,2,0,0,0,0,0,13,0,0,0,0
68407,7,0,284,2,0,0,20,8,0,2,0,0,0,0,0,0,0,0,0,0
68504,7,6,265,1,19,0,6,0,2,0,0,0,0,0,0,24,0,0,0,0
68547,7,158,29,0,0,0,16,0,62,0,0,0,0,0,0,103,0,0,0,3
68563,7,0,11,0,105,0,5,16,0,11,0,0,0,0,6,0,115,0,0,0
68574,7,0,18,5,5,14,0,0,47,15,6,0,0,0,0,0,0,221,0,0
68575,7,0,482,2,133,0,4,2,75,1,0,0,0,0,0,0,2,4,0,7
68597,7,19,0,0,3,0,0,0,68,1,0,0,0,0,1,0,0,189,0,0
68602,7,11,375,0,0,0,3,9,58,1,0,0,0,0,0,0,13,3,0,1
68611,7,12,374,0,22,0,2,36,12,0,0,0,0,0,0,0,0,0,0,0
68619,7,73,467,2,0,0,30,4,50,4,0,0,0,0,0,5,0,0,0,3
68641,7,0,0,0,0,0,0,0,0,2,0,200,62,0,49,0,0,0,0,0
68663,7,0,150,3,0,0,0,0,328,0,0,0,0,0,0,5,2,0,0,7
68669,7,0,29,1,0,0,173,1,47,22,0,0,0,0,0,0,0,0,0,0
68694,7,207,42,2,5,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0
68727,7,0,0,0,0,0,5,114,0,0,0,61,1,0,0,0,0,21,0,0
68731,7,0,136,0,252,0,0,6,63,0,0,0,0,0,4,0,4,8,0,0
68791,7,155,42,0,0,0,11,2,12,25,0,0,0,0,0,0,4,0,0,4
68839,7,26,100,1,114,0,0,5,51,13,0,0,0,0,1,1,0,198,0,0
68877,7,273,0,0,0,0,1,0,110,0,0,0,0,0,0,3,3,0,0,3
68894,7,0,167,0,18,0,207,41,3,0,0,0,0,0,0,0,0,0,0,0
68897,7,60,40,0,2,0,5,5,333,0,0,0,0,0,2,0,0,0,0,0
68905,7,188,7,0,0,0,2,0,50,19,9,0,0,0,0,0,0,0,0,0
68950,7,0,0,5,0,0,2,0,0,80,0,21,0,0,16,0,0,0,0,0
68975,7,10,0,1,0,0,24,38,0,112,0,0,4,0,0,0,0,5,0,0
69046,7,3,0,1,0,0,0,88,2,0,1,0,37,0,8,59,2,17,0,0
69047,7,62,269,3,3,0,8,0,36,3,0,0,0,0,0,76,91,0,0,1
69064,7,57,0,7,0,0,177,0,0,1,0,0,0,0,12,0,0,0,0,0
69127,7,0,0,5,0,28,0,120,0,0,0,0,0,0,0,0,0,0,0,0
69136,7,3,0,1,0,0,2,0,0,100,0,1,1,0,34,0,0,66,0,0
69138,7,3,19,3,111,0,213,40,37,2,0,0,0,0,0,5,15,0,0,0
69275,7,8,0,0,20,0,214,0,46,2,0,0,0,0,0,0,97,0,0,3
69276,7,35,0,2,13,0,76,168,0,0,0,0,0,0,0,0,0,15,0,0
69321,7,6,264,2,0,0,2,1,88,0,0,0,0,0,0,22,4,0,0,0
69354,7,0,384,0,0,1,6,9,36,13,13,0,0,0,0,0,0,0,0,4
69378,7,26,466,0,54,0,16,2,123,0,0,0,0,0,0,0,0,0,0,0
69386,7,2,17,2,302,0,43,0,48,4,0,0,0,0,0,10,0,0,0,0
69394,7,0,0,79,0,0,0,0,0,0,0,31,3,0,22,0,0,0,0,0
69413,7,3,402,3,48,0,5,4,57,0,0,0,0,0,0,0,0,0,0,0
69419,7,0,195,2,4,1,0,0,41,3,0,1,0,0,0,0,0,0,0,0
69425,7,45,36,1,0,0,55,0,267,6,0,0,0,0,0,1,0,0,0,0
69542,7,162,21,2,4,0,0,2,70,4,0,0,0,0,0,0,2,0,0,0
69549,7,0,0,2,190,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0
69589,7,0,106,0,0,0,1,5,3,82,0,0,0,0,0,0,0,0,0,0
69592,7,38,27,3,1,0,53,6,305,0,0,0,0,0,0,0,4,4,0,0
69611,7,7,145,1,33,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10
69653,7,9,78,3,214,0,0,1,0,3,0,0,0,0,0,0,10,0,0,0
