"message_id","F09F918D","F09F9881","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A3","F09FA4A1","F09F94A5","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F998F","F09F918C","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
62627,225,2,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
62663,225,2,0,0,24,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
63157,225,0,11,0,1,0,0,0,0,0,35,0,0,1,2,0,0,0,0,0
63262,225,0,2,0,0,0,0,0,5,0,28,0,3,0,0,0,0,0,0,0
52374,224,51,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1
53846,224,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58000,224,0,20,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
59443,224,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59568,224,0,0,0,30,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
59765,224,0,0,0,22,0,1,0,0,0,8,0,0,0,7,0,0,0,0,0
63142,224,8,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
64374,224,0,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52519,223,1,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0
52734,223,0,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54309,223,0,12,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
55852,223,0,21,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
56358,223,0,51,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,2
57302,223,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59105,223,0,10,0,7,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0
59199,223,0,12,0,0,1,0,0,1,0,6,0,0,0,5,0,0,0,0,0
59579,223,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62744,223,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66047,223,0,11,0,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
66500,223,2,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51682,222,3,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
52112,222,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52981,222,0,0,0,0,0,18,4,0,10,0,0,0,0,0,0,0,0,0,0
53025,222,0,0,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
53796,222,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2
53876,222,0,36,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
54217,222,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
56434,222,0,12,0,14,0,1,0,0,0,68,0,0,0,3,1,0,0,0,0
56491,222,0,7,0,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
56521,222,0,76,0,0,0,0,0,0,3,0,0,0,37,0,0,0,0,0,0
60240,222,1,9,0,26,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0
61608,222,0,0,0,9,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
61820,222,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
61934,222,0,0,0,48,0,0,0,0,0,6,0,1,1,0,0,0,0,1,0
66260,222,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
55603,221,1,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56044,221,0,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56450,221,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56649,221,0,0,0,0,0,0,0,0,0,27,0,1,0,2,0,0,0,0,0
58446,221,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58544,221,1,9,0,0,0,0,0,3,0,25,0,0,0,0,0,0,1,0,0
59316,221,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59441,221,0,13,0,24,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
63092,221,7,7,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0
53212,220,0,7,0,31,0,0,0,0,0,12,0,0,0,1,0,0,0,2,0
54025,220,0,15,0,25,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0
56567,220,0,57,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57672,220,0,8,0,14,1,0,0,4,2,0,0,0,0,25,0,0,0,0,0
57693,220,0,17,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
61809,220,0,7,0,0,0,0,0,8,0,0,0,0,3,1,0,0,0,0,0
64039,220,0,18,0,23,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0
52885,219,1,2,0,28,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
53255,219,0,2,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0
54158,219,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56718,219,0,6,0,2,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0
56840,219,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57516,219,0,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
57985,219,0,11,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
58336,219,0,3,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
58447,219,0,17,0,0,1,0,0,0,0,33,0,1,0,3,0,0,0,0,0
59995,219,74,0,0,0,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0
62179,219,0,8,0,31,0,0,0,3,0,2,3,0,0,0,0,0,1,0,0
62910,219,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
51642,218,6,12,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,5,1
51845,218,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52891,218,40,2,2,1,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0
52914,218,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
53239,218,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56400,218,0,8,3,0,0,0,0,6,0,2,0,5,0,0,0,33,0,0,0
59366,218,0,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61969,218,0,0,0,5,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0
61970,218,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
62045,218,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,15,0,0
62849,218,0,1,0,0,0,0,0,3,0,33,0,0,0,0,4,0,0,0,0
53300,217,0,0,0,14,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0
55342,217,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
58172,217,0,12,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
58441,217,0,36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60746,217,0,0,0,0,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0
61482,217,0,3,0,41,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
62339,217,0,4,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
62423,217,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0
65097,217,0,7,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
51754,216,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53865,216,0,20,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56592,216,0,9,0,30,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0
56654,216,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0
59028,216,0,4,0,11,0,0,0,0,0,44,0,0,0,1,0,0,1,0,0
59480,216,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62363,216,0,4,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
64886,216,0,3,0,32,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0
65388,216,5,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53376,215,0,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0
53719,215,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
55645,215,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0
56336,215,0,85,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
60761,215,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
61918,215,4,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0
62218,215,0,0,0,4,6,0,0,3,11,5,0,0,0,0,0,0,0,0,0
62401,215,0,0,0,6,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0
63315,215,1,9,0,5,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
52949,214,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
53772,214,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56706,214,0,9,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
58045,214,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60255,214,1,2,1,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
61786,214,0,5,19,1,0,0,0,28,0,13,0,0,0,0,0,2,0,0,0
62291,214,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
62409,214,0,4,0,0,0,1,0,1,0,39,0,0,0,0,0,0,0,0,0
63327,214,0,0,0,10,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0
53189,213,0,39,0,0,0,0,0,0,0,0,7,0,5,2,3,0,0,0,0
53537,213,0,12,0,9,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
53752,213,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58043,213,60,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0
59883,213,0,17,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1
65600,213,0,28,0,15,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
66222,213,13,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51649,212,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
52039,212,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53050,212,16,5,0,41,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
53754,212,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
58005,212,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
58246,212,0,2,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
58823,212,0,13,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
59416,212,0,67,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59942,212,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
59989,212,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60194,212,0,1,0,11,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0
60243,212,1,3,0,0,1,0,9,12,0,7,0,3,0,0,0,0,0,4,2
61912,212,0,9,0,6,0,0,0,2,0,24,0,0,0,0,0,2,0,0,0
62212,212,0,13,0,22,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0
64262,212,0,11,0,19,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
51905,211,0,6,0,15,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0
57343,211,0,1,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0
57914,211,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58874,211,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0
59119,211,0,2,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0
59195,211,0,11,1,43,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
61407,211,4,3,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
62408,211,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
63273,211,30,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
56167,210,0,0,0,25,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0
56756,210,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
58573,210,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
58852,210,0,0,6,0,7,0,0,12,0,21,0,0,0,0,0,45,1,0,2
59576,210,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
65423,210,0,4,1,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
67039,210,0,3,0,24,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
51245,209,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
51650,209,0,24,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52647,209,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52994,209,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53708,209,0,4,0,17,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0
54139,209,0,3,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0
58437,209,0,57,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
59351,209,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60820,209,0,12,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
61549,209,0,1,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
61613,209,23,2,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
61983,209,6,0,0,0,0,63,0,0,0,10,0,0,0,0,0,0,0,0,0
62152,209,0,1,0,35,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0
51663,208,0,9,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
51887,208,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52028,208,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52992,208,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53916,208,0,3,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
55510,208,0,19,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
58209,208,0,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
58793,208,7,18,0,2,1,0,0,0,0,39,0,0,4,0,0,0,0,0,0
60018,208,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
60997,208,0,14,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
61004,208,0,0,0,0,0,0,0,5,0,30,0,1,0,0,0,0,0,0,0
62411,208,0,1,0,12,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0
62762,208,2,0,0,0,0,0,0,9,0,35,0,0,0,6,0,0,0,0,0
64235,208,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
64380,208,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14
51535,207,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51591,207,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52229,207,1,13,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4
52281,207,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52830,207,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53375,207,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
53532,207,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1
53863,207,0,0,0,0,0,0,0,6,0,36,0,0,0,0,0,0,0,0,0
54221,207,0,4,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
57315,207,0,13,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57664,207,0,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57772,207,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58108,207,0,8,0,28,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0
60313,207,0,10,0,40,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0
60679,207,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,3
63643,207,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
52886,206,0,0,0,0,0,0,3,2,5,0,0,0,11,0,0,0,0,0,0
52970,206,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53897,206,1,18,0,4,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
54292,206,0,0,0,18,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0
54428,206,3,0,0,8,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1
55703,206,0,17,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
56303,206,0,15,0,0,0,0,0,0,0,49,0,0,5,0,0,0,0,0,0
57023,206,2,5,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58152,206,0,12,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
61716,206,0,12,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61742,206,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63209,206,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
63364,206,0,1,1,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0
63663,206,2,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
64097,206,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51726,205,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53215,205,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0
53462,205,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53899,205,0,32,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54809,205,0,0,0,3,0,0,0,0,1,8,0,0,0,9,0,0,0,0,0
56766,205,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56777,205,0,0,0,0,4,0,0,12,0,8,0,0,0,3,0,0,0,0,0
57123,205,0,8,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57243,205,9,1,0,32,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
59473,205,0,8,0,21,0,0,1,1,0,12,0,0,0,9,0,0,0,0,0
60702,205,3,15,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60737,205,0,0,0,22,2,0,9,0,0,5,0,0,0,0,0,0,0,0,2
61603,205,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
61813,205,13,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
61887,205,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51756,204,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52592,204,0,0,0,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0
52850,204,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55592,204,0,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
56571,204,19,12,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60664,204,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0
62796,204,0,46,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63130,204,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64078,204,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65459,204,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
65835,204,1,8,1,0,1,0,1,5,0,17,0,0,0,0,0,0,0,0,0
66221,204,0,12,0,24,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0
66752,204,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0
67092,204,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
51613,203,0,2,0,37,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0
54120,203,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,2,0
54185,203,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
54215,203,0,0,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
56655,203,0,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56962,203,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57412,203,0,3,0,43,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
57679,203,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
57883,203,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58337,203,0,25,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
59951,203,2,6,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
60034,203,1,17,0,0,3,0,10,0,0,0,0,2,0,3,0,0,0,0,0
60644,203,2,7,0,17,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
62030,203,0,2,0,4,0,0,0,1,0,42,0,0,0,6,0,0,0,0,0
62044,203,0,5,0,30,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
62174,203,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,11,0,0
62641,203,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
63553,203,0,6,0,6,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
66223,203,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52023,202,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
52054,202,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0
53743,202,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53759,202,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56553,202,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
56625,202,0,64,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57456,202,0,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
58668,202,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
58892,202,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59190,202,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3
60678,202,0,8,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
61846,202,0,26,0,1,0,0,0,2,3,0,0,0,0,5,0,0,0,0,0
62705,202,0,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63571,202,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64860,202,0,6,0,5,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0
66192,202,0,33,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
52124,201,0,0,0,39,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0
53516,201,0,12,0,39,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
54526,201,0,11,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55238,201,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56437,201,0,0,0,21,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0
62502,201,1,15,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
63568,201,51,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
52749,200,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
55986,200,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
56522,200,2,0,0,11,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
58197,200,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
59130,200,0,18,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
61883,200,0,7,0,0,0,0,0,1,0,36,0,0,0,5,0,0,0,0,0
61892,200,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61980,200,0,2,0,21,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0
63697,200,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66805,200,5,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
51313,199,21,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0
52379,199,0,18,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
57341,199,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
58499,199,0,15,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
62149,199,25,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
62185,199,0,1,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62531,199,1,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
62753,199,1,26,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52718,198,1,10,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0
52839,198,0,0,0,23,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
56966,198,0,2,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
56993,198,0,20,0,0,0,0,2,9,4,0,0,0,0,1,0,0,0,0,0
57144,198,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57904,198,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58467,198,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
59522,198,0,21,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62355,198,1,2,0,30,0,0,0,0,0,11,0,0,0,0,0,0,0,1,4
63498,198,0,23,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0
64846,198,0,5,0,20,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0
64865,198,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52091,197,0,13,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
52898,197,1,1,0,20,2,0,3,0,0,0,0,0,0,1,0,0,0,2,0
52899,197,1,12,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
53000,197,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53536,197,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53549,197,0,0,16,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0
53565,197,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
54580,197,11,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55200,197,0,2,0,6,0,0,0,8,1,0,0,0,0,0,0,0,0,0,5
55812,197,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
