,channel_id,message_id,emo,count,TS,posted,time_end,censor_point.x,hourly_end,censor_point.y
196,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,42,50.1216666666667
197,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,43,50.1216666666667
198,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,44,50.1216666666667
199,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,45,50.1216666666667
200,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,46,50.1216666666667
201,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,47,50.1216666666667
202,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,48,50.1216666666667
203,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,49,50.1216666666667
204,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,50,50.1216666666667
205,1535416724,75599,F09F9881,1,2024-12-10 19:40:07,2024-12-10 17:52:42,1.79027777777778,50.1216666666667,1,50.1216666666667
206,1535416724,75599,F09F9881,2,2024-12-10 19:45:08,2024-12-10 17:52:42,1.87388888888889,50.1216666666667,1,50.1216666666667
207,1535416724,75599,F09F9881,3,2024-12-10 20:00:08,2024-12-10 17:52:42,2.12388888888889,50.1216666666667,2,50.1216666666667
208,1535416724,75599,F09F9881,5,2024-12-10 20:30:07,2024-12-10 17:52:42,2.62361111111111,50.1216666666667,2,50.1216666666667
209,1535416724,75599,F09F9881,6,2024-12-10 20:40:08,2024-12-10 17:52:42,2.79055555555556,50.1216666666667,2,50.1216666666667
210,1535416724,75599,F09F9881,7,2024-12-10 21:15:07,2024-12-10 17:52:42,3.37361111111111,50.1216666666667,3,50.1216666666667
211,1535416724,75599,F09F9881,8,2024-12-10 21:45:07,2024-12-10 17:52:42,3.87361111111111,50.1216666666667,3,50.1216666666667
212,1535416724,75599,F09F9881,8,NA,NA,NA,NA,4,50.1216666666667
213,1535416724,75599,F09F9881,9,2024-12-10 23:10:06,2024-12-10 17:52:42,5.29,50.1216666666667,5,50.1216666666667
214,1535416724,75599,F09F9881,10,2024-12-10 23:15:06,2024-12-10 17:52:42,5.37333333333333,50.1216666666667,5,50.1216666666667
215,1535416724,75599,F09F9881,11,2024-12-10 23:45:05,2024-12-10 17:52:42,5.87305555555556,50.1216666666667,5,50.1216666666667
216,1535416724,75599,F09F9881,11,NA,NA,NA,NA,6,50.1216666666667
217,1535416724,75599,F09F9881,11,NA,NA,NA,NA,7,50.1216666666667
218,1535416724,75599,F09F9881,11,NA,NA,NA,NA,8,50.1216666666667
219,1535416724,75599,F09F9881,11,NA,NA,NA,NA,9,50.1216666666667
220,1535416724,75599,F09F9881,12,2024-12-11 04:40:06,2024-12-10 17:52:42,10.79,50.1216666666667,10,50.1216666666667
221,1535416724,75599,F09F9881,13,2024-12-11 04:45:06,2024-12-10 17:52:42,10.8733333333333,50.1216666666667,10,50.1216666666667
222,1535416724,75599,F09F9881,13,NA,NA,NA,NA,11,50.1216666666667
223,1535416724,75599,F09F9881,14,2024-12-11 05:55:06,2024-12-10 17:52:42,12.04,50.1216666666667,12,50.1216666666667
224,1535416724,75599,F09F9881,14,NA,NA,NA,NA,13,50.1216666666667
225,1535416724,75599,F09F9881,14,NA,NA,NA,NA,14,50.1216666666667
226,1535416724,75599,F09F9881,15,2024-12-11 09:00:06,2024-12-10 17:52:42,15.1233333333333,50.1216666666667,15,50.1216666666667
227,1535416724,75599,F09F9881,16,2024-12-11 09:55:07,2024-12-10 17:52:42,16.0402777777778,50.1216666666667,16,50.1216666666667
228,1535416724,75599,F09F9881,16,NA,NA,NA,NA,17,50.1216666666667
229,1535416724,75599,F09F9881,16,NA,NA,NA,NA,18,50.1216666666667
230,1535416724,75599,F09F9881,16,NA,NA,NA,NA,19,50.1216666666667
