"","channel_id","message_id","emo","count","TS","posted","time_end","censor_point","units"
"161",1535416724,75599,"F09FA4AE",67,"2024-12-10 22:20:06","2024-12-10 17:52:42",4.45666666666667,2.08840277777778,"hours"
"162",1535416724,75599,"F09FA4AE",68,"2024-12-10 22:35:06","2024-12-10 17:52:42",4.70666666666667,2.08840277777778,"hours"
"163",1535416724,75599,"F09FA4AE",69,"2024-12-10 22:50:06","2024-12-10 17:52:42",4.95666666666667,2.08840277777778,"hours"
"164",1535416724,75599,"F09FA4AE",70,"2024-12-10 23:00:07","2024-12-10 17:52:42",5.12361111111111,2.08840277777778,"hours"
"165",1535416724,75599,"F09FA4AE",71,"2024-12-10 23:05:08","2024-12-10 17:52:42",5.20722222222222,2.08840277777778,"hours"
"166",1535416724,75599,"F09FA4AE",72,"2024-12-10 23:15:06","2024-12-10 17:52:42",5.37333333333333,2.08840277777778,"hours"
"167",1535416724,75599,"F09FA4AE",73,"2024-12-10 23:45:05","2024-12-10 17:52:42",5.87305555555556,2.08840277777778,"hours"
"168",1535416724,75599,"F09FA4AE",74,"2024-12-10 23:50:06","2024-12-10 17:52:42",5.95666666666667,2.08840277777778,"hours"
"169",1535416724,75599,"F09FA4AE",75,"2024-12-11 00:15:06","2024-12-10 17:52:42",6.37333333333333,2.08840277777778,"hours"
"170",1535416724,75599,"F09FA4AE",76,"2024-12-11 01:25:06","2024-12-10 17:52:42",7.54,2.08840277777778,"hours"
"171",1535416724,75599,"F09FA4AE",77,"2024-12-11 01:45:06","2024-12-10 17:52:42",7.87333333333333,2.08840277777778,"hours"
"172",1535416724,75599,"F09FA4AE",79,"2024-12-11 04:10:05","2024-12-10 17:52:42",10.2897222222222,2.08840277777778,"hours"
"173",1535416724,75599,"F09FA4AE",80,"2024-12-11 05:00:05","2024-12-10 17:52:42",11.1230555555556,2.08840277777778,"hours"
"174",1535416724,75599,"F09FA4AE",82,"2024-12-11 05:35:06","2024-12-10 17:52:42",11.7066666666667,2.08840277777778,"hours"
"175",1535416724,75599,"F09FA4AE",83,"2024-12-11 06:25:06","2024-12-10 17:52:42",12.54,2.08840277777778,"hours"
"176",1535416724,75599,"F09FA4AE",86,"2024-12-11 06:45:06","2024-12-10 17:52:42",12.8733333333333,2.08840277777778,"hours"
"177",1535416724,75599,"F09FA4AE",87,"2024-12-11 06:55:06","2024-12-10 17:52:42",13.04,2.08840277777778,"hours"
"178",1535416724,75599,"F09FA4AE",88,"2024-12-11 07:40:06","2024-12-10 17:52:42",13.79,2.08840277777778,"hours"
"179",1535416724,75599,"F09FA4AE",90,"2024-12-11 08:10:07","2024-12-10 17:52:42",14.2902777777778,2.08840277777778,"hours"
"180",1535416724,75599,"F09FA4AE",92,"2024-12-11 09:10:06","2024-12-10 17:52:42",15.29,2.08840277777778,"hours"
"181",1535416724,75599,"F09FA4AE",93,"2024-12-11 10:25:06","2024-12-10 17:52:42",16.54,2.08840277777778,"hours"
"182",1535416724,75599,"F09FA4AE",94,"2024-12-11 10:40:07","2024-12-10 17:52:42",16.7902777777778,2.08840277777778,"hours"
"183",1535416724,75599,"F09FA4AE",95,"2024-12-11 10:50:08","2024-12-10 17:52:42",16.9572222222222,2.08840277777778,"hours"
"184",1535416724,75599,"F09FA4AE",96,"2024-12-11 12:00:07","2024-12-10 17:52:42",18.1236111111111,2.08840277777778,"hours"
"185",1535416724,75599,"F09FA4AE",97,"2024-12-11 13:45:07","2024-12-10 17:52:42",19.8736111111111,2.08840277777778,"hours"
"186",1535416724,75599,"F09FA4AE",98,"2024-12-11 14:35:07","2024-12-10 17:52:42",20.7069444444444,2.08840277777778,"hours"
"187",1535416724,75599,"F09FA4AE",99,"2024-12-11 16:10:08","2024-12-10 17:52:42",22.2905555555556,2.08840277777778,"hours"
"188",1535416724,75599,"F09FA4AE",100,"2024-12-11 16:45:08","2024-12-10 17:52:42",22.8738888888889,2.08840277777778,"hours"
"189",1535416724,75599,"F09FA4AE",101,"2024-12-11 17:15:08","2024-12-10 17:52:42",23.3738888888889,2.08840277777778,"hours"
"190",1535416724,75599,"F09FA4AE",102,"2024-12-11 18:45:07","2024-12-10 17:52:42",24.8736111111111,2.08840277777778,"hours"
"191",1535416724,75599,"F09FA4AE",103,"2024-12-11 19:40:06","2024-12-10 17:52:42",25.79,2.08840277777778,"hours"
"192",1535416724,75599,"F09FA4AE",104,"2024-12-11 21:35:06","2024-12-10 17:52:42",27.7066666666667,2.08840277777778,"hours"
"193",1535416724,75599,"F09FA4AE",105,"2024-12-11 21:50:07","2024-12-10 17:52:42",27.9569444444444,2.08840277777778,"hours"
"194",1535416724,75599,"F09FA4AE",106,"2024-12-11 22:00:07","2024-12-10 17:52:42",28.1236111111111,2.08840277777778,"hours"
"195",1535416724,75599,"F09FA4AE",107,"2024-12-11 22:50:07","2024-12-10 17:52:42",28.9569444444444,2.08840277777778,"hours"
"196",1535416724,75599,"F09FA4AE",108,"2024-12-11 23:00:06","2024-12-10 17:52:42",29.1233333333333,2.08840277777778,"hours"
"197",1535416724,75599,"F09FA4AE",109,"2024-12-11 23:10:07","2024-12-10 17:52:42",29.2902777777778,2.08840277777778,"hours"
"198",1535416724,75599,"F09FA4AE",110,"2024-12-12 07:50:06","2024-12-10 17:52:42",37.9566666666667,2.08840277777778,"hours"
