"","message_id","hex_u_emo","count","Emoji","Unicode.codepoint","Occurrences","Position","Negative","Neutral","Positive","Substituted","negative_norm","neutral_norm","positive_norm","neutral","positive","negative"
"3808",90888,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"3809",90890,"E29DA4",38,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.29714285714286,30.0270807453416,1.67577639751553
"3810",90890,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"3811",90891,"E29DA4",31,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,5.13714285714286,24.4957763975155,1.36708074534161
"3812",90891,"F09F918D",5,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.24056094929881,3.18500539374326,0.574433656957929
"3813",90892,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"3814",90893,"F09F918D",29,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.19525350593312,18.4730312837109,3.33171521035599
"3815",90894,"F09F98B1",26,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,7.33982300884956,11.8035398230088,6.85663716814159
"3816",90895,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"3817",90896,"F09F918D",23,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.70658036677454,14.651024811219,2.64239482200647
"3818",90897,"F09F918D",42,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.42071197411,26.7540453074434,4.8252427184466
"3819",90898,"F09F918D",7,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.73678532901834,4.45900755124056,0.8042071197411
"3820",90898,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3821",90898,"F09F98B1",10,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,2.82300884955752,4.53982300884956,2.63716814159292
"3822",90899,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"3823",90900,"F09F918D",45,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.1650485436893,28.6650485436893,5.16990291262136
"3824",90900,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3825",90901,"E29DA4",18,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.98285714285714,14.2233540372671,0.793788819875776
"3826",90901,"F09F918D",38,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.42826321467098,24.2060409924488,4.36569579288026
"3827",90911,"E29DA4",42,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.96,33.1878260869565,1.85217391304348
"3828",90911,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"3829",90912,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"3830",90913,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"3831",90913,"F09F918D",3,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.744336569579288,1.91100323624595,0.344660194174757
"3832",90914,"F09F918D",25,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.20280474649407,15.9250269687163,2.87216828478964
"3833",90915,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"3834",90915,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"3835",90916,"F09F918D",19,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.71413160733549,12.1030204962244,2.18284789644013
"3836",90916,"F09F9881",16,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,4.73640931932389,9.23161260849703,2.03197807217908
"3837",90917,"E29DA4",5,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.828571428571429,3.95093167701863,0.220496894409938
"3838",90917,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"3839",90918,"F09F918D",71,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,17.6159654800432,45.2270765911543,8.15695792880259
"3840",90918,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"3841",90920,"E29DA4",39,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.46285714285714,30.8172670807453,1.71987577639752
"3842",90920,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"3843",90921,"E29DA4",44,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,7.29142857142857,34.768198757764,1.94037267080745
"3844",90921,"F09F918D",7,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.73678532901834,4.45900755124056,0.8042071197411
"3845",90922,"E29DA4",13,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.15428571428571,10.2724223602484,0.573291925465839
"3846",90922,"F09F918D",53,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.1499460625674,33.7610571736785,6.08899676375404
"3847",90923,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"3848",90924,"E29DA4",24,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.97714285714286,18.9644720496894,1.0583850931677
"3849",90924,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"3850",90925,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"3851",90925,"F09F918D",59,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.638619201726,37.5830636461704,6.77831715210356
"3852",90926,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"3853",90926,"F09F918D",68,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.8716289104639,43.3160733549083,7.81229773462783
"3854",90926,"F09F9881",11,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,3.25628140703518,6.34673366834171,1.39698492462312
"3855",90928,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"3856",90928,"F09F918D",51,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.6537216828479,32.4870550161812,5.85922330097087
"3857",90928,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3858",90929,"F09F918D",39,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.67637540453075,24.8430420711974,4.48058252427184
"3859",90929,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3860",90931,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"3861",90931,"F09F9881",5,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.48012791228872,2.88487894015532,0.634993147555962
"3862",90932,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"3863",90932,"F09F918D",65,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.1272923408846,41.4050701186624,7.46763754045307
"3864",90932,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3865",90933,"F09F918D",29,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.19525350593312,18.4730312837109,3.33171521035599
"3866",90934,"E29DA4",17,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.81714285714286,13.4331677018634,0.749689440993789
"3867",90934,"F09F918D",51,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.6537216828479,32.4870550161812,5.85922330097087
"3868",90935,"E29DA4",22,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.64571428571429,17.384099378882,0.970186335403727
"3869",90935,"F09F918D",5,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.24056094929881,3.18500539374326,0.574433656957929
"3870",90936,"F09F918D",37,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.18015102481122,23.5690399137001,4.25080906148867
"3871",90937,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"3872",90937,"F09F9881",46,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,13.6171767930562,26.540886249429,5.84193695751485
"3873",90937,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"3874",90938,"E29DA4",24,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.97714285714286,18.9644720496894,1.0583850931677
"3875",90938,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"3876",90939,"F09F918D",47,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.6612729234088,29.9390507011866,5.39967637540453
"3877",90942,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"3878",90942,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"3879",90943,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"3880",90944,"F09F9881",27,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,7.99269072635907,15.5783462768387,3.42896299680219
"3881",90944,"F09F98A2",6,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,1.34579439252336,2.34712950600801,2.30707610146862
"3882",90944,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"3883",90945,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"3884",90946,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"3885",90946,"F09F918D",37,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.18015102481122,23.5690399137001,4.25080906148867
"3886",90947,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"3887",90947,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"3888",90947,"F09F9881",5,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.48012791228872,2.88487894015532,0.634993147555962
"3889",90948,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"3890",90948,"F09F9881",5,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.48012791228872,2.88487894015532,0.634993147555962
"3891",90948,"F09F98B1",11,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,3.10530973451327,4.99380530973451,2.90088495575221
"3892",90949,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"3893",90949,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"3894",90950,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"3895",90950,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"3896",90952,"F09F918D",1,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.248112189859763,0.637001078748652,0.114886731391586
"3897",90952,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"3898",90952,"F09F98B1",8,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,2.25840707964602,3.63185840707965,2.10973451327434
"3899",90953,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"3900",90953,"F09F918D",77,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,19.1046386192017,49.0490830636462,8.8462783171521
"3901",90953,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"3902",90954,"E29DA4",7,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.16,5.53130434782609,0.308695652173913
"3903",90954,"F09F918D",41,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.1725997842503,26.1170442286947,4.71035598705502
"3904",90955,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"3905",90956,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
